"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points"
"1019",28560,FALSE,"all_pixels",8.17408503930082,7.58217146634322,4.02380558763137,166.012221449222,"squared_euclidean_pc1_pc3",552.767170522761,"sampled_pixels",10000,1,887.0399032525,6548.00407717425,2258.20410831308,"sampled_pixels",10000
"102",23038,FALSE,"all_pixels",8.82184668943053,8.22814071238047,4.6199568483872,198.336107646818,"squared_euclidean_pc1_pc3",654.589319585449,"sampled_pixels",10000,1,1273.803111664,10502.8076061982,3119.86969535477,"sampled_pixels",10000
"1020",28330,FALSE,"all_pixels",6.6477046489096,6.18050658530262,3.48752016761133,112.708689385872,"squared_euclidean_pc1_pc3",467.915117673231,"sampled_pixels",10000,1,733.188609114279,4380.72996358983,1801.69545639865,"sampled_pixels",10000
"1021",26283,FALSE,"all_pixels",6.85639980776473,6.36872709931955,3.62131887863508,120.24733958573,"squared_euclidean_pc1_pc3",497.980383310689,"sampled_pixels",10000,1,1195.78868552265,8726.19503204719,2964.24042621103,"sampled_pixels",10000
"1022",28316,FALSE,"all_pixels",7.29240563187163,6.64145789693318,4.02634335007938,138.780096307474,"squared_euclidean_pc1_pc3",588.751992348983,"sampled_pixels",10000,1,1046.1656027897,7305.51534275901,2520.22470388281,"sampled_pixels",10000
"1023",32107,FALSE,"all_pixels",7.81856058175263,7.14114786304181,3.97335812937038,153.833945354474,"squared_euclidean_pc1_pc3",651.455612381026,"sampled_pixels",10000,1,981.304257976774,7511.54901595591,2481.11943029092,"sampled_pixels",10000
"1024",27618,FALSE,"all_pixels",8.09017467831933,7.29436070306036,4.50211345140125,171.438435897318,"squared_euclidean_pc1_pc3",792.485218798729,"sampled_pixels",10000,1,1373.77344546157,12518.3627436578,3410.385784029,"sampled_pixels",10000
"103",26936,FALSE,"all_pixels",8.32287272075411,7.53642831743293,4.60143076056392,180.885178631197,"squared_euclidean_pc1_pc3",658.581391502723,"sampled_pixels",10000,1,1206.09737562046,10191.0997811151,2950.69380026786,"sampled_pixels",10000
"104",26345,FALSE,"all_pixels",7.46763843081915,6.75986388897362,4.063081543206,144.547257455497,"squared_euclidean_pc1_pc3",578.371085313086,"sampled_pixels",10000,1,1007.6804803138,12193.301628105,3392.70086053435,"sampled_pixels",10000
"105",28521,FALSE,"all_pixels",9.51008154350384,8.91389312105168,4.73348226936978,225.693439534115,"squared_euclidean_pc1_pc3",866.406532738138,"sampled_pixels",10000,1,1597.65035901264,15780.6504813229,4320.5171746747,"sampled_pixels",10000
"106",26848,FALSE,"all_pixels",9.84900589039755,9.30885044561802,4.93810416665809,242.773763066536,"squared_euclidean_pc1_pc3",898.74155590524,"sampled_pixels",10000,1,1737.55886902183,15038.6685204482,4197.71769264935,"sampled_pixels",10000
"107",28007,FALSE,"all_pixels",7.9520302808709,7.22417999972014,4.40795584659443,165.328333151224,"squared_euclidean_pc1_pc3",642.905066996047,"sampled_pixels",10000,1,1190.30246317934,11915.7156869683,3374.74365768107,"sampled_pixels",10000
"108",31352,FALSE,"all_pixels",7.05668199619851,6.46607516946161,3.83208910561984,128.96239864136,"squared_euclidean_pc1_pc3",483.568558789972,"sampled_pixels",10000,1,952.40900323624,7284.85147044097,2549.61007749412,"sampled_pixels",10000
"109",33711,FALSE,"all_pixels",8.14812630272201,7.16441769717056,4.93471597865019,181.485323353444,"squared_euclidean_pc1_pc3",748.243412040727,"sampled_pixels",10000,1,1848.75074662032,14233.0271668381,4580.59622707282,"sampled_pixels",10000
"11",28153,FALSE,"all_pixels",6.29963640257682,5.61879195825462,3.65053310292516,106.022674768414,"squared_euclidean_pc1_pc3",497.558580764911,"sampled_pixels",10000,1,980.073135464504,5957.25654135376,2406.4104694956,"sampled_pixels",10000
"110",29777,FALSE,"all_pixels",13.276030055088,10.9999166075147,9.35134360738094,527.395329072299,"squared_euclidean_pc1_pc3",1329.39727854766,"sampled_pixels",10000,1,4342.6322035964,45861.0115082084,10950.1671194436,"sampled_pixels",10000
"1100",24829,FALSE,"all_pixels",7.43186394249399,6.74285042693698,4.21756086550115,146.039409801796,"squared_euclidean_pc1_pc3",527.292996738145,"sampled_pixels",10000,1,1631.45957207368,11250.2622115432,3771.36728821107,"sampled_pixels",10000
"1101",27983,FALSE,"all_pixels",7.03006915575872,6.28959687745349,4.03234538099706,131.362201092276,"squared_euclidean_pc1_pc3",524.778048439562,"sampled_pixels",10000,1,944.171158331319,7641.21299837879,2591.81651972079,"sampled_pixels",10000
"1102",31709,FALSE,"all_pixels",8.49016430509326,7.91022474504425,4.45650547079766,183.885409208436,"squared_euclidean_pc1_pc3",654.398448104423,"sampled_pixels",10000,1,1355.80030500221,11476.8134935878,3286.07836806366,"sampled_pixels",10000
"1103",34666,FALSE,"all_pixels",10.3373312433031,8.29534023537709,7.51850707326959,326.773470398628,"squared_euclidean_pc1_pc3",1007.63583874165,"sampled_pixels",10000,1,2158.94295544772,18850.7835696849,5357.67847101279,"sampled_pixels",10000
"1104",36244,FALSE,"all_pixels",7.05508823481389,6.07198405276261,4.59225550182898,141.724997476977,"squared_euclidean_pc1_pc3",672.081505084597,"sampled_pixels",10000,1,1800.89513508012,16822.7491644389,4807.22368709533,"sampled_pixels",10000
"1105",31412,FALSE,"all_pixels",7.98897471221443,7.31990348523784,4.42817135325775,166.863588487675,"squared_euclidean_pc1_pc3",727.641456719012,"sampled_pixels",10000,1,1722.80754982403,13860.8292666282,4031.56561869199,"sampled_pixels",10000
"1106",25201,FALSE,"all_pixels",7.67847365402634,6.96751697384742,4.29761604440582,154.855456865963,"squared_euclidean_pc1_pc3",596.87843821044,"sampled_pixels",10000,1,944.748708979675,8005.02451436695,2644.59556867544,"sampled_pixels",10000
"1107",32064,FALSE,"all_pixels",8.92300582531664,8.18275110784273,4.67073649061359,202.870263882087,"squared_euclidean_pc1_pc3",803.899548316992,"sampled_pixels",10000,1,1549.7419273165,16058.4310295178,4203.7981650439,"sampled_pixels",10000
"1108",27805,FALSE,"all_pixels",10.6546884496146,9.09476743680601,7.71230630208409,345.999830567678,"squared_euclidean_pc1_pc3",998.217619111357,"sampled_pixels",10000,1,3389.38948147172,35586.6452067176,7965.7525280862,"sampled_pixels",10000
"1109",23902,FALSE,"all_pixels",9.27522834621835,8.57037158008758,4.67752890790768,215.816444368995,"squared_euclidean_pc1_pc3",764.395664053729,"sampled_pixels",10000,1,1562.83489076099,19091.9135757394,4443.33196704383,"sampled_pixels",10000
"111",24869,FALSE,"all_pixels",8.06632890249067,7.13681221931023,4.74023215199743,175.069118582947,"squared_euclidean_pc1_pc3",753.110242826221,"sampled_pixels",10000,1,1744.46141637614,11342.6089549103,3630.65678647202,"sampled_pixels",10000
"1110",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1111",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1112",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1113",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1114",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1115",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1116",9351,FALSE,"all_pixels",4.59066205735969,4.0905028002166,2.51236958041112,54.7710080506787,"squared_euclidean_pc1_pc3",313.184042123574,"all_pixels",9291,1,511.31984448777,2338.0979215025,1199.99883011622,"all_pixels",9291
"1117",14662,FALSE,"all_pixels",6.99267764674609,6.52302354872737,3.58424157900383,123.486904343659,"squared_euclidean_pc1_pc3",528.811680659618,"sampled_pixels",10000,1,785.623869465351,5655.13194731897,2037.02826425525,"sampled_pixels",10000
"1118",20710,FALSE,"all_pixels",4.85527674079248,4.35321108831035,2.76030750740036,62.3852837216324,"squared_euclidean_pc1_pc3",271.892805663592,"sampled_pixels",10000,1,700.938759863356,3643.69009605822,1541.67837492209,"sampled_pixels",10000
"1119",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"112",28940,FALSE,"all_pixels",7.75944469934007,6.42603000157792,5.94969930436963,191.213361342666,"squared_euclidean_pc1_pc3",705.561897717168,"sampled_pixels",10000,1,3008.89707200712,19585.873494798,6700.1387820749,"sampled_pixels",10000
"1120",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1121",26643,FALSE,"all_pixels",7.42803595957189,6.99581677777686,3.74434748584407,138.390660178478,"squared_euclidean_pc1_pc3",609.075914297987,"sampled_pixels",10000,1,1039.00216234453,7008.45532191208,2603.9026148487,"sampled_pixels",10000
"1122",27944,FALSE,"all_pixels",7.95106210649176,7.44193790088209,4.10866052364761,160.199751631086,"squared_euclidean_pc1_pc3",730.298574934675,"sampled_pixels",10000,1,1277.57236773372,9291.75365044429,2994.01705781465,"sampled_pixels",10000
"1123",28010,FALSE,"all_pixels",9.34944452183451,8.92814947766744,4.62665794172916,217.634624701722,"squared_euclidean_pc1_pc3",701.963826172087,"sampled_pixels",10000,1,1465.40992281667,11263.4967970711,3507.81923434248,"sampled_pixels",10000
"1124",31265,FALSE,"all_pixels",8.11456248633705,7.41027156438589,4.38505071698286,170.148358225916,"squared_euclidean_pc1_pc3",555.229475889561,"sampled_pixels",10000,1,1632.65426712517,12333.6409111386,3669.23663339248,"sampled_pixels",10000
"113",28718,FALSE,"all_pixels",6.48241749224444,5.87280175134973,3.71730626228319,111.679242433973,"squared_euclidean_pc1_pc3",446.313524246571,"sampled_pixels",10000,1,1327.44856196401,6714.51494756836,2728.56286476337,"sampled_pixels",10000
"114",30338,FALSE,"all_pixels",8.21607110923457,7.45406811262004,4.653977490419,178.325234026997,"squared_euclidean_pc1_pc3",722.234634747332,"sampled_pixels",10000,1,1712.14688637282,15792.9152165962,4343.04334842655,"sampled_pixels",10000
"115",33545,FALSE,"all_pixels",7.53847341783247,6.82497937069239,4.05252949775877,146.502174441103,"squared_euclidean_pc1_pc3",591.199474831904,"sampled_pixels",10000,1,1173.13712417346,7810.54704602716,2700.87193651712,"sampled_pixels",10000
"116",34027,FALSE,"all_pixels",6.65093393211856,5.92255615400676,3.76731879282661,116.854391910666,"squared_euclidean_pc1_pc3",568.506181062884,"sampled_pixels",10000,1,1083.96607295379,6822.09637665477,2524.67819977699,"sampled_pixels",10000
"117",34434,FALSE,"all_pixels",8.78676693577349,7.61663900051912,6.08545513637831,228.477923859195,"squared_euclidean_pc1_pc3",785.788788178138,"sampled_pixels",10000,1,2497.09426632315,19749.3132473487,5444.28277339725,"sampled_pixels",10000
"118",33225,FALSE,"all_pixels",8.22105460066475,7.48111562814632,4.35103101621964,173.033279710505,"squared_euclidean_pc1_pc3",724.917897368931,"sampled_pixels",10000,1,1631.53819694409,11029.230781002,3522.7170612336,"sampled_pixels",10000
"119",30742,FALSE,"all_pixels",8.44624830979948,7.68191806979832,4.63380003981363,185.621029716575,"squared_euclidean_pc1_pc3",691.728032743196,"sampled_pixels",10000,1,1425.52833068965,11779.7667700165,3395.66583083332,"sampled_pixels",10000
"12",28784,FALSE,"all_pixels",7.5229856795798,6.94521060551998,4.09939138246251,146.799478820276,"squared_euclidean_pc1_pc3",588.972356555651,"sampled_pixels",10000,1,1565.4740011589,9100.10007409289,3746.72311338032,"sampled_pixels",10000
"120",28335,FALSE,"all_pixels",8.48211286763236,7.83902872889552,4.40317244286634,182.66696404265,"squared_euclidean_pc1_pc3",628.247508735408,"sampled_pixels",10000,1,1145.15400494598,7968.34363846327,2660.58500023731,"sampled_pixels",10000
"1200",24011,FALSE,"all_pixels",7.4151280486818,6.90595973462098,3.8879571574318,140.199410565598,"squared_euclidean_pc1_pc3",561.151970820982,"sampled_pixels",10000,1,1129.80022815438,7758.19352368046,2668.27879583157,"sampled_pixels",10000
"1201",24803,FALSE,"all_pixels",8.12631359123923,7.46687002121225,4.23108742116894,167.876703154285,"squared_euclidean_pc1_pc3",605.33930183321,"sampled_pixels",10000,1,1137.51500367249,8975.76774153965,2968.32180161564,"sampled_pixels",10000
"1202",28432,FALSE,"all_pixels",6.91140600065657,6.28030754817258,3.87763878867108,125.606173275342,"squared_euclidean_pc1_pc3",599.016480690749,"sampled_pixels",10000,1,1302.87217956842,10287.7256870065,3180.39255696322,"sampled_pixels",10000
"1203",30593,FALSE,"all_pixels",8.25434306121887,7.78796624422703,4.03694916352106,168.861210437882,"squared_euclidean_pc1_pc3",676.142949246596,"sampled_pixels",10000,1,1206.06872400095,8770.60994599099,2858.12075645085,"sampled_pixels",10000
"1204",34676,FALSE,"all_pixels",9.03698161722929,7.31620530571779,7.31335531704616,270.301320634899,"squared_euclidean_pc1_pc3",820.883885728398,"sampled_pixels",10000,1,2719.75639680835,25149.8762733157,6764.71288070254,"sampled_pixels",10000
"1205",32294,FALSE,"all_pixels",7.9176851217282,6.80727280088534,5.07759162265226,176.94175204518,"squared_euclidean_pc1_pc3",653.067599867281,"sampled_pixels",10000,1,1985.92077690031,18905.8607930245,4977.98285307857,"sampled_pixels",10000
"1206",23046,FALSE,"all_pixels",7.23295224851458,6.69680242733798,3.86869633589899,134.563520273253,"squared_euclidean_pc1_pc3",537.863882858757,"sampled_pixels",10000,1,1378.09296641681,9679.6002069513,3049.77492346434,"sampled_pixels",10000
"1207",29097,FALSE,"all_pixels",7.53178507827425,6.87634018609653,4.03494902100282,146.016081063183,"squared_euclidean_pc1_pc3",550.675944830188,"sampled_pixels",10000,1,927.873292174286,7670.68210736504,2421.46564767549,"sampled_pixels",10000
"1208",25677,FALSE,"all_pixels",10.8097809693559,9.19156499562321,8.19775991779845,368.104030039765,"squared_euclidean_pc1_pc3",986.009381611257,"sampled_pixels",10000,1,3111.18024615813,33941.6557553123,8036.64246664637,"sampled_pixels",10000
"1209",31381,FALSE,"all_pixels",8.31401746544873,7.62401641468823,4.62950212012159,181.108986651464,"squared_euclidean_pc1_pc3",785.873815032829,"sampled_pixels",10000,1,2052.83672548255,30469.5831208943,6562.61069903401,"sampled_pixels",10000
"121",31664,FALSE,"all_pixels",7.83050349438121,7.00316024111751,4.22378076440796,158.313090990403,"squared_euclidean_pc1_pc3",569.496141503096,"sampled_pixels",10000,1,1418.59571340301,8291.60532590899,2748.74449245777,"sampled_pixels",10000
"1210",24607,FALSE,"all_pixels",7.64684665901769,7.11072895371914,4.16024994314438,151.562480103792,"squared_euclidean_pc1_pc3",577.618303691606,"sampled_pixels",10000,1,1323.1403829241,10917.0266038099,3236.61095564549,"sampled_pixels",10000
"1211",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1212",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1213",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1214",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1215",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1216",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1217",9606,FALSE,"all_pixels",4.66983872538697,4.26060692834465,2.57744778623532,56.8998784805236,"squared_euclidean_pc1_pc3",333.757462280841,"all_pixels",9525,1,504.856387038176,2453.50231092441,1235.91674228546,"all_pixels",9525
"1218",13792,FALSE,"all_pixels",5.37031263358137,4.95527900507931,2.74662321980096,72.767299829219,"squared_euclidean_pc1_pc3",264.472418518407,"sampled_pixels",10000,1,389.473271059332,2065.76730499937,1061.21659109773,"sampled_pixels",10000
"1219",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"122",30654,FALSE,"all_pixels",7.7712352956829,7.02911308013034,4.19092831784679,155.910810428625,"squared_euclidean_pc1_pc3",515.726459674825,"sampled_pixels",10000,1,1532.2321046052,12944.1824175796,3816.46008853104,"sampled_pixels",10000
"1220",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1221",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1222",26039,FALSE,"all_pixels",7.80549219250982,7.05857774366816,4.18731377265878,156.917263277934,"squared_euclidean_pc1_pc3",631.449104299248,"sampled_pixels",10000,1,1125.43456223734,8361.84858042506,2717.34241083341,"sampled_pixels",10000
"1223",28841,FALSE,"all_pixels",7.95050670861228,7.46650823263169,3.7594253436552,154.686691593966,"squared_euclidean_pc1_pc3",556.348122784609,"sampled_pixels",10000,1,1120.25192583986,8208.74927674413,2575.1649011087,"sampled_pixels",10000
"1224",27824,FALSE,"all_pixels",7.77854665201547,7.14092429411028,3.95810767398633,152.343682630391,"squared_euclidean_pc1_pc3",567.381819537526,"sampled_pixels",10000,1,1338.92688515499,7779.54986891333,2674.76653475877,"sampled_pixels",10000
"123",29321,FALSE,"all_pixels",8.78488191875902,7.78024446651556,4.96881389543822,203.724839651496,"squared_euclidean_pc1_pc3",766.564824798682,"sampled_pixels",10000,1,1811.95491910311,15647.9491278164,4154.94054574571,"sampled_pixels",10000
"124",27623,FALSE,"all_pixels",7.94004272051166,7.32109054536203,4.28888836000249,162.876351706714,"squared_euclidean_pc1_pc3",672.010230151188,"sampled_pixels",10000,1,2040.13034765392,13540.1735950231,4206.98837159683,"sampled_pixels",10000
"13",30565,FALSE,"all_pixels",7.63527969165608,6.93366954465009,4.43707185518765,155.968916990669,"squared_euclidean_pc1_pc3",581.917513202584,"sampled_pixels",10000,1,1439.14229550133,15223.6458754972,5051.8463946369,"sampled_pixels",10000
"1300",26756,FALSE,"all_pixels",7.38145029743471,6.81400031447966,3.92167783264168,139.7295814175,"squared_euclidean_pc1_pc3",545.938768259635,"sampled_pixels",10000,1,1207.2192899049,8898.51833578631,2744.57855719234,"sampled_pixels",10000
"1301",26391,FALSE,"all_pixels",8.01054279190406,7.21308151247466,4.87681135163642,175.902367181989,"squared_euclidean_pc1_pc3",751.146137839345,"sampled_pixels",10000,1,1555.73840472933,12225.9676989456,3697.73191901268,"sampled_pixels",10000
"1302",27236,FALSE,"all_pixels",6.75404347219656,6.15622141784622,3.73340536033166,119.109814096263,"squared_euclidean_pc1_pc3",535.848907015957,"sampled_pixels",10000,1,1005.83262526959,10087.8192795255,2967.1572223017,"sampled_pixels",10000
"1303",27168,FALSE,"all_pixels",7.12800874655936,6.23104267279627,4.4281850732365,140.833219944236,"squared_euclidean_pc1_pc3",446.629787527676,"sampled_pixels",10000,1,955.649716268584,5277.31040911885,2306.58829042013,"sampled_pixels",10000
"1304",29512,FALSE,"all_pixels",6.49662036264878,5.89937812183459,3.56517479606191,109.832233549237,"squared_euclidean_pc1_pc3",464.667016979665,"sampled_pixels",10000,1,910.337686665348,5493.70591956217,2188.83084019421,"sampled_pixels",10000
"1305",30960,FALSE,"all_pixels",7.08363492425781,6.55164195601283,3.66090634092285,127.159372176878,"squared_euclidean_pc1_pc3",552.698624431021,"sampled_pixels",10000,1,1001.76033750208,7630.87454117135,2428.04784723875,"sampled_pixels",10000
"1306",22691,FALSE,"all_pixels",6.09266422534732,5.52691068155615,3.24804623512345,95.3397935498034,"squared_euclidean_pc1_pc3",424.903933906898,"sampled_pixels",10000,1,795.715561578547,5033.62619843571,2014.46121178071,"sampled_pixels",10000
"1307",24320,FALSE,"all_pixels",6.79948800922592,6.29836721157244,3.53756032025316,117.493711274845,"squared_euclidean_pc1_pc3",448.21718049461,"sampled_pixels",10000,1,806.265446164755,5853.78490283051,2059.76253017024,"sampled_pixels",10000
"1308",25788,FALSE,"all_pixels",7.45613071075909,6.92998850247116,3.86790391073143,141.1079713948,"squared_euclidean_pc1_pc3",528.348635055295,"sampled_pixels",10000,1,1110.35913471456,9246.75631132901,2708.89093834893,"sampled_pixels",10000
"1309",26210,FALSE,"all_pixels",7.80678957313717,7.3681809594226,3.940227227898,152.941523401275,"squared_euclidean_pc1_pc3",677.972537437492,"sampled_pixels",10000,1,1306.91735928974,11521.1754133909,3124.6152260639,"sampled_pixels",10000
"1310",30955,FALSE,"all_pixels",8.6896132312257,7.94863953766757,4.61548110664216,193.622711544642,"squared_euclidean_pc1_pc3",643.906765407419,"sampled_pixels",10000,1,1629.12763632855,16945.8016498471,4339.60700264239,"sampled_pixels",10000
