scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_size,sample_fraction,bootstrap_iter,metric_value,metric_method,metric_n_points,selection_note,source_n_pixels,source_method,sample_label,plot_sample_label
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,22,8.157160304122115,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,23,8.155972938578682,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,24,7.392604926977655,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,25,7.3825577676544345,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,26,7.7376423363937965,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,27,6.512142805680326,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,28,7.7272485807804765,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,29,6.703320761853312,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,30,9.20794349722229,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,31,7.1791254730935155,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,32,7.1676255369372015,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,33,7.0054084768948615,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,34,6.1393190743986175,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,35,7.408019748236422,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,36,6.965603570980829,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,37,7.613352717288208,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,38,6.467904133564858,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,39,7.196772650059789,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,40,6.986469001558138,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,41,7.06153185007075,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,42,7.592293990605419,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,43,7.633526825914604,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,44,7.303389377089121,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,45,6.3445313671153825,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,46,6.313695372263484,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,47,7.198877273970199,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,48,7.1117834685905565,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,49,6.458815154781408,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_1,percent,0.01,1% of pixels,1%,94,0.009975591637482755,50,7.348164425189231,all_sampled_pixels,94,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,1% of pixels = 94 pixels (1.0%),"1%
94 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,1,6.673297267790801,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,2,7.07406509612846,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,3,6.62369820465282,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,4,7.596395893966809,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,5,6.366568660397955,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,6,7.353398051303333,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,7,6.343719600130786,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,8,7.277141584940429,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,9,7.683130532166146,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,10,7.297277223600444,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,11,6.790780289465781,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,12,6.889029050357274,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,13,7.560284926217082,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,14,6.905756369842358,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,15,6.9100516165799295,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,16,7.168197910921181,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,17,7.114332371455334,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,18,7.205887238125889,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,19,6.554685344715577,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,20,7.292208125255014,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,21,7.340335730720808,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,22,7.1259831778395775,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,23,6.719937545955508,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,24,6.898767937908715,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,25,8.160072738067102,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,26,7.20468703440383,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,27,7.438538799025705,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,28,7.186065495472606,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,29,7.2547320772743165,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,30,7.225980600231361,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,31,6.741253695288652,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,32,6.494124118807585,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,33,6.90543211938514,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,34,6.555032978924701,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,35,7.292117255801663,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,36,6.867108692974618,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,37,7.041212895333177,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,38,6.676114013843171,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,39,6.928550368656326,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,40,6.73914031061373,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,41,6.817745760223971,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,42,7.206796933465969,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,43,7.545185664264511,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,44,6.793254950500947,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,45,7.391159152468982,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,46,7.088695810230016,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,47,7.7609158198585995,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,48,6.820039239390743,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,49,6.829874920824015,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_2,percent,0.02,2% of pixels,2%,188,0.01995118327496551,50,7.205044612495744,all_sampled_pixels,188,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,2% of pixels = 188 pixels (2.0%),"2%
188 px"
10m,1104_b,9423,pct_3,percent,0.03,3% of pixels,3%,283,0.030032898227740634,1,6.973935982835019,all_sampled_pixels,283,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,3% of pixels = 283 pixels (3.0%),"3%
283 px"
10m,1104_b,9423,pct_3,percent,0.03,3% of pixels,3%,283,0.030032898227740634,2,7.196858559373768,all_sampled_pixels,283,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,3% of pixels = 283 pixels (3.0%),"3%
283 px"
10m,1104_b,9423,pct_3,percent,0.03,3% of pixels,3%,283,0.030032898227740634,3,7.015456309111309,all_sampled_pixels,283,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,3% of pixels = 283 pixels (3.0%),"3%
283 px"
10m,1104_b,9423,pct_3,percent,0.03,3% of pixels,3%,283,0.030032898227740634,4,6.880047141200062,all_sampled_pixels,283,Additional random bootstrap-mean quadrat selected with seed 20260703,9423,bootstrap_mean,3% of pixels = 283 pixels (3.0%),"3%
283 px"
