"quad_id","standardized_PCA_n_pixels","standardized_PCA_manual_excluded","standardized_PCA_metric_method","standardized_PCA_pca_euclidean_mean","standardized_PCA_pca_euclidean_median","standardized_PCA_pca_euclidean_sd","standardized_PCA_rao_q_pca","standardized_PCA_rao_q_distance","standardized_PCA_alpha_hull_area","standardized_PCA_alpha_hull_method","standardized_PCA_alpha_hull_n_points","standardized_PCA_alpha_hull_alpha","standardized_PCA_pca_convex_hull_area","standardized_PCA_pca_hull_volume_3d","standardized_PCA_pca_hull_area_3d","standardized_PCA_pca_hull_3d_method","standardized_PCA_pca_hull_3d_n_points"
"1006",31780,FALSE,"all_pixels",6.88611347549667,5.99434285755247,4.25591344822412,131.061576265708,"squared_euclidean_pc1_pc3",669.042563424096,"sampled_pixels",10000,1,2095.58102816322,31158.4336876193,5569.67772763367,"sampled_pixels",10000
"1007",30080,FALSE,"all_pixels",7.67885519954131,6.68154051378033,5.16809537670738,171.346278118221,"squared_euclidean_pc1_pc3",749.194851180082,"sampled_pixels",10000,1,4527.53483755203,102246.373837214,14060.8865378982,"sampled_pixels",10000
"1008",27306,FALSE,"all_pixels",7.70713138954685,6.97982381826806,4.21884506595937,154.395752248458,"squared_euclidean_pc1_pc3",674.02176449598,"sampled_pixels",10000,1,1900.13370112431,31076.1014338004,5554.51820171801,"sampled_pixels",10000
"1009",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"101",34471,FALSE,"all_pixels",8.15673145449824,7.10488691251725,4.96181721075869,182.302367681929,"squared_euclidean_pc1_pc3",783.027392329771,"sampled_pixels",10000,1,2736.62706245542,39266.0524025816,6803.05015300189,"sampled_pixels",10000
"1010",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1011",33094,FALSE,"all_pixels",7.55051773933336,6.58103542699837,4.70009251431927,158.201040512546,"squared_euclidean_pc1_pc3",704.65718339883,"sampled_pixels",10000,1,2811.25696325929,34957.5010544992,6577.6689252951,"sampled_pixels",10000
"1012",36566,FALSE,"all_pixels",11.0514228901694,9.57129333852724,7.05885066259395,343.91991580934,"squared_euclidean_pc1_pc3",1091.80634967548,"sampled_pixels",10000,1,3188.43307807535,48565.8670197456,8269.35214118885,"sampled_pixels",10000
"1013",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1014",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1015",16484,FALSE,"all_pixels",7.2864568282932,6.59392348451333,4.06362878090853,139.209060431085,"squared_euclidean_pc1_pc3",658.483393242137,"sampled_pixels",10000,1,2339.24594813132,38948.9805915632,6262.97175378369,"sampled_pixels",10000
"1016",14776,FALSE,"all_pixels",6.44754621277707,5.79897195777107,3.60495218186747,109.131305773416,"squared_euclidean_pc1_pc3",555.991575541268,"sampled_pixels",10000,1,1776.02130683725,31452.8186366288,5711.202074629,"sampled_pixels",10000
"1017",22304,FALSE,"all_pixels",5.72708715007873,5.19107169151307,3.16215354028702,85.5965878441397,"squared_euclidean_pc1_pc3",493.665322526118,"sampled_pixels",10000,1,1504.40518335603,17259.1090697448,3840.45261303477,"sampled_pixels",10000
"1018",19813,FALSE,"all_pixels",10.6723341770358,8.20315038128291,8.82486679652227,383.546120194536,"squared_euclidean_pc1_pc3",1018.97691817108,"sampled_pixels",10000,1,3003.07409084595,41844.4926859619,8120.63312862544,"sampled_pixels",10000
"1019",28560,FALSE,"all_pixels",6.72953605896622,6.09478608607475,3.64006620455382,117.072547208034,"squared_euclidean_pc1_pc3",596.927115479478,"sampled_pixels",10000,1,1687.22016192419,26551.2520520986,4920.86032482919,"sampled_pixels",10000
"102",23038,FALSE,"all_pixels",6.49758709174203,5.86017010381703,3.59118355150877,110.229355037146,"squared_euclidean_pc1_pc3",582.112057674604,"sampled_pixels",10000,1,1698.26069341259,24657.0140579197,4827.75446523321,"sampled_pixels",10000
"1020",28330,FALSE,"all_pixels",5.71308331265383,5.03305125434888,3.33742743804181,87.5546993489799,"squared_euclidean_pc1_pc3",494.989495156757,"sampled_pixels",10000,1,1435.2784553643,20233.1263243817,4138.37789977053,"sampled_pixels",10000
"1021",26283,FALSE,"all_pixels",5.51529382589323,4.84390272320815,3.51911910163838,85.6043881015638,"squared_euclidean_pc1_pc3",461.156275690455,"sampled_pixels",10000,1,2349.48551342794,42198.4367972361,7274.51375685173,"sampled_pixels",10000
"1022",28316,FALSE,"all_pixels",5.66588911939236,5.20278307202301,3.04315694509498,82.7255533074739,"squared_euclidean_pc1_pc3",479.45676526381,"sampled_pixels",10000,1,1016.89066037097,14094.4966218382,3304.76477169295,"sampled_pixels",10000
"1023",32107,FALSE,"all_pixels",6.55233530227746,6.11004060882204,3.21563243320381,106.546135603399,"squared_euclidean_pc1_pc3",534.724943248102,"sampled_pixels",10000,1,1195.38567275557,13623.2023017456,3279.41424426947,"sampled_pixels",10000
"1024",27618,FALSE,"all_pixels",6.99745134604393,5.76573741905914,5.38733497981371,155.973305277327,"squared_euclidean_pc1_pc3",718.74457414398,"sampled_pixels",10000,1,3062.69898876436,62967.0645919195,8574.96071888444,"sampled_pixels",10000
"103",26936,FALSE,"all_pixels",7.00281383741761,6.37604927021279,3.74991530994215,126.201488852024,"squared_euclidean_pc1_pc3",637.73096844406,"sampled_pixels",10000,1,1787.47695060241,21965.0020719693,4470.23748627238,"sampled_pixels",10000
"104",26345,FALSE,"all_pixels",6.92486609287845,6.35251283870169,3.60133243936585,121.845746889909,"squared_euclidean_pc1_pc3",627.609440423582,"sampled_pixels",10000,1,1315.27167832389,18896.1786618744,4169.77535618217,"sampled_pixels",10000
"105",28521,FALSE,"all_pixels",9.01867119132504,8.3268725557841,4.59931342851766,204.978744765918,"squared_euclidean_pc1_pc3",926.102388883212,"sampled_pixels",10000,1,2674.30105365604,45136.0341352048,7644.36091688387,"sampled_pixels",10000
"106",26848,FALSE,"all_pixels",9.25592147908592,8.18329443330284,5.28235999193655,227.148740407882,"squared_euclidean_pc1_pc3",975.629012116364,"sampled_pixels",10000,1,2396.19450385828,50344.6713060588,7524.61471724854,"sampled_pixels",10000
"107",28007,FALSE,"all_pixels",6.62819033625562,5.88730307065588,3.95978695937626,119.224520080717,"squared_euclidean_pc1_pc3",636.607107265679,"sampled_pixels",10000,1,2299.66623540314,42689.2247479036,6931.38704566567,"sampled_pixels",10000
"108",31352,FALSE,"all_pixels",5.94794273592231,5.41598499996721,3.25128420748083,91.8970692419385,"squared_euclidean_pc1_pc3",531.066533722969,"sampled_pixels",10000,1,1303.64612508867,22155.5836987497,4542.69953866736,"sampled_pixels",10000
"109",33711,FALSE,"all_pixels",6.55509921226747,5.73714764866131,3.97182352312843,117.488479644128,"squared_euclidean_pc1_pc3",632.159659966689,"sampled_pixels",10000,1,2024.26728457024,33823.9531356588,6095.45333281875,"sampled_pixels",10000
"11",28153,FALSE,"all_pixels",5.66110756896016,4.99052378663028,3.55063190182591,89.3093560139822,"squared_euclidean_pc1_pc3",495.507829480326,"sampled_pixels",10000,1,1599.40636335861,20688.2589711211,4430.50400248267,"sampled_pixels",10000
"110",29777,FALSE,"all_pixels",12.9491377990142,9.67504696131181,12.0607369272734,626.273319884463,"squared_euclidean_pc1_pc3",1142.33343259229,"sampled_pixels",10000,1,5764.7061138945,144976.886497494,17768.1767210623,"sampled_pixels",10000
"1100",24829,FALSE,"all_pixels",6.19572118268815,5.15547134012671,6.0014273341585,148.805280826878,"squared_euclidean_pc1_pc3",491.504716296718,"sampled_pixels",10000,1,4237.81285642115,63678.9441131181,10148.4137508248,"sampled_pixels",10000
"1101",27983,FALSE,"all_pixels",6.00900634099234,5.41989413138173,3.27272699135005,93.6370328142189,"squared_euclidean_pc1_pc3",495.825942308709,"sampled_pixels",10000,1,1555.21546048621,21143.8724836309,4265.52537477202,"sampled_pixels",10000
"1102",31709,FALSE,"all_pixels",6.26516798021953,5.46118024339455,3.84285171711877,108.03874684065,"squared_euclidean_pc1_pc3",577.158804634881,"sampled_pixels",10000,1,2128.13695031295,23237.0362329294,4627.93751488328,"sampled_pixels",10000
"1103",34666,FALSE,"all_pixels",10.9006469762624,8.34368678314847,8.62567183556386,386.448345713871,"squared_euclidean_pc1_pc3",1056.29068232938,"sampled_pixels",10000,1,2861.16607519304,53686.6315376314,8832.0744051087,"sampled_pixels",10000
"1104",36244,FALSE,"all_pixels",7.08990510369223,5.87884802826354,5.38994552472596,158.634931170324,"squared_euclidean_pc1_pc3",701.765350643177,"sampled_pixels",10000,1,3618.42616748241,76180.5494486952,11744.9356699639,"sampled_pixels",10000
"1105",31412,FALSE,"all_pixels",7.42626601322216,6.29082857341918,5.04714391905424,161.244555371181,"squared_euclidean_pc1_pc3",794.283937028308,"sampled_pixels",10000,1,2914.78216341108,56807.1642932069,8634.74103987759,"sampled_pixels",10000
"1106",25201,FALSE,"all_pixels",6.06661935931781,5.47111337068695,3.37654801689173,96.4089891110133,"squared_euclidean_pc1_pc3",500.943428815579,"sampled_pixels",10000,1,1430.24678999233,21146.1941029221,4396.07314977692,"sampled_pixels",10000
"1107",32064,FALSE,"all_pixels",7.86024101069131,6.78767506658372,4.95441841469444,172.657770068828,"squared_euclidean_pc1_pc3",736.665690231039,"sampled_pixels",10000,1,2730.56670803521,40821.2904015628,7064.22161493272,"sampled_pixels",10000
"1108",27805,FALSE,"all_pixels",10.8725013983214,8.42567474024303,10.4978343397575,456.823698005548,"squared_euclidean_pc1_pc3",983.485079743737,"sampled_pixels",10000,1,4835.13287172484,92492.6104695779,13868.8552951408,"sampled_pixels",10000
"1109",23902,FALSE,"all_pixels",8.65387274750162,7.64950138831477,5.04271501761168,200.634848787973,"squared_euclidean_pc1_pc3",833.582442666206,"sampled_pixels",10000,1,2507.25060397523,52738.5179342789,8060.36143202824,"sampled_pixels",10000
"111",24869,FALSE,"all_pixels",8.15531789001824,6.45917425870232,7.65637755092088,250.253939866621,"squared_euclidean_pc1_pc3",716.09800228019,"sampled_pixels",10000,1,3525.13277168474,58124.7614272866,9171.62172076115,"sampled_pixels",10000
"1110",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1111",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1112",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1113",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1114",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1115",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1116",9351,FALSE,"all_pixels",7.62395556790754,6.81122065152888,4.35433850415813,154.165869382757,"squared_euclidean_pc1_pc3",668.280636788282,"all_pixels",9291,1,3898.20471939923,74769.4953929624,10951.4617602792,"all_pixels",9291
"1117",14662,FALSE,"all_pixels",7.63000996629401,6.75724308477106,4.82480530517601,162.988421252365,"squared_euclidean_pc1_pc3",728.27356287121,"sampled_pixels",10000,1,2628.31956128984,60949.6812020038,8218.34229551414,"sampled_pixels",10000
"1118",20710,FALSE,"all_pixels",5.75974517968935,5.18410215963225,3.22154698622869,87.1050567824713,"squared_euclidean_pc1_pc3",475.4887456779,"sampled_pixels",10000,1,2458.21060224851,30376.531525303,5660.97289003379,"sampled_pixels",10000
"1119",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"112",28940,FALSE,"all_pixels",6.96500884581107,5.36754212880935,7.68986294286393,215.286593943005,"squared_euclidean_pc1_pc3",546.078447545549,"sampled_pixels",10000,1,3732.74602103831,54928.4603428529,10339.4745535729,"sampled_pixels",10000
"1120",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1121",26643,FALSE,"all_pixels",6.59743103039166,5.82858589994747,3.85238414391533,116.732805532638,"squared_euclidean_pc1_pc3",627.663147188808,"sampled_pixels",10000,1,1661.59624466335,29261.2772267462,5252.76882427395,"sampled_pixels",10000
"1122",27944,FALSE,"all_pixels",6.33641006254503,5.71616760495917,3.55679149217901,105.600810962121,"squared_euclidean_pc1_pc3",545.841152344152,"sampled_pixels",10000,1,1562.37306402612,22683.9470940997,4497.03559457413,"sampled_pixels",10000
"1123",28010,FALSE,"all_pixels",6.54327193985941,5.93073063233045,3.69479216131312,112.930818830267,"squared_euclidean_pc1_pc3",564.336186657342,"sampled_pixels",10000,1,2015.89194024397,25208.0037058411,5252.51977881808,"sampled_pixels",10000
"1124",31265,FALSE,"all_pixels",5.90931440250787,5.31346282386508,3.50421585410443,94.3982654068935,"squared_euclidean_pc1_pc3",515.022710353946,"sampled_pixels",10000,1,2498.46744390773,26007.2108032658,5607.74537142012,"sampled_pixels",10000
"113",28718,FALSE,"all_pixels",5.63178707040568,4.85180290353597,4.57023492237842,105.206691073182,"squared_euclidean_pc1_pc3",475.369431274057,"sampled_pixels",10000,1,3361.2644073729,62101.7821500551,10644.7476373819,"sampled_pixels",10000
"114",30338,FALSE,"all_pixels",7.59765871350503,6.23976803065088,6.53993427683603,200.987496929441,"squared_euclidean_pc1_pc3",696.043145253529,"sampled_pixels",10000,1,4014.50199247347,83240.454038132,12272.5796037627,"sampled_pixels",10000
"115",33545,FALSE,"all_pixels",6.53764558101577,5.7563779861879,4.08603565587742,118.87199882783,"squared_euclidean_pc1_pc3",596.216626818705,"sampled_pixels",10000,1,2994.80276738102,52875.961888717,8131.36776862071,"sampled_pixels",10000
"116",34027,FALSE,"all_pixels",5.84238876738126,5.14824829609132,3.43239401416242,91.8289778859301,"squared_euclidean_pc1_pc3",543.20650573763,"sampled_pixels",10000,1,1313.01960052468,19900.9099044391,4273.83930803426,"sampled_pixels",10000
"117",34434,FALSE,"all_pixels",7.94153966674161,6.24216269326827,8.22508806505378,261.43632253623,"squared_euclidean_pc1_pc3",681.723980481848,"sampled_pixels",10000,1,3303.75990214832,46889.7947216906,8577.4490814431,"sampled_pixels",10000
"118",33225,FALSE,"all_pixels",6.00076304013405,5.21959318822709,3.7253410951202,99.7738112726175,"squared_euclidean_pc1_pc3",567.40626591813,"sampled_pixels",10000,1,1830.64864016529,26277.4823233848,5103.90950639738,"sampled_pixels",10000
"119",30742,FALSE,"all_pixels",6.61980494072038,5.87364923093598,3.89563199251677,117.994544838182,"squared_euclidean_pc1_pc3",610.334991744987,"sampled_pixels",10000,1,2116.11240196253,31074.267682031,5587.10106081951,"sampled_pixels",10000
"12",28784,FALSE,"all_pixels",5.67902449142672,4.84134567571617,4.09093912358467,97.9730413210242,"squared_euclidean_pc1_pc3",493.286112473359,"sampled_pixels",10000,1,2373.8014584214,34719.0051780752,6620.5565662762,"sampled_pixels",10000
"120",28335,FALSE,"all_pixels",6.27194547769876,5.63182696620024,3.54556415800591,103.815763233235,"squared_euclidean_pc1_pc3",555.92527343117,"sampled_pixels",10000,1,2198.22571724534,22628.1966811202,4715.29506999704,"sampled_pixels",10000
"1200",24011,FALSE,"all_pixels",6.46664951509547,5.79025676816247,3.76077519889009,111.920794016121,"squared_euclidean_pc1_pc3",590.817344775466,"sampled_pixels",10000,1,2231.40781518342,41898.7803485587,6637.62257014361,"sampled_pixels",10000
"1201",24803,FALSE,"all_pixels",6.35636267486467,5.75036822459474,3.46593594939705,104.831148269549,"squared_euclidean_pc1_pc3",556.335392321108,"sampled_pixels",10000,1,1561.51523808877,20584.2775920575,4401.59120639492,"sampled_pixels",10000
"1202",28432,FALSE,"all_pixels",7.09355736004832,6.27722174965459,4.42747434846261,139.840791347081,"squared_euclidean_pc1_pc3",650.754558626343,"sampled_pixels",10000,1,2051.4546910635,27758.0655532524,5373.64113958464,"sampled_pixels",10000
"1203",30593,FALSE,"all_pixels",8.64645765757466,7.47463151448154,4.89032936569537,197.35153920788,"squared_euclidean_pc1_pc3",881.032926059542,"sampled_pixels",10000,1,2237.54483074479,33508.5091589691,6291.79864381257,"sampled_pixels",10000
"1204",34676,FALSE,"all_pixels",10.054462352715,7.3783220827553,10.9448850558727,441.758535046111,"squared_euclidean_pc1_pc3",840.414350769901,"sampled_pixels",10000,1,6410.37194404037,113936.41447343,16061.6842668666,"sampled_pixels",10000
"1205",32294,FALSE,"all_pixels",6.91563923369862,5.88819585771673,5.06058405065476,146.869567865978,"squared_euclidean_pc1_pc3",660.496342093134,"sampled_pixels",10000,1,3153.86507556683,50734.8487791513,8413.64085481858,"sampled_pixels",10000
"1206",23046,FALSE,"all_pixels",7.0282172757812,6.09270502338562,4.94088959830439,147.614337617079,"squared_euclidean_pc1_pc3",666.237470438559,"sampled_pixels",10000,1,3618.44389804925,49153.0433064048,8899.78742186362,"sampled_pixels",10000
"1207",29097,FALSE,"all_pixels",6.268833928436,5.62873061200459,3.62430998799427,104.866900537739,"squared_euclidean_pc1_pc3",542.131570496168,"sampled_pixels",10000,1,1755.81440289991,23592.5886290471,4806.03218935103,"sampled_pixels",10000
"1208",25677,FALSE,"all_pixels",11.9953736042002,9.04235140292352,12.994687245326,625.48861624177,"squared_euclidean_pc1_pc3",954.354554700056,"sampled_pixels",10000,1,6197.89943169195,120265.520440065,16624.4209536589,"sampled_pixels",10000
"1209",31381,FALSE,"all_pixels",8.55323312384829,7.44536566212649,5.49324744091698,206.665205448957,"squared_euclidean_pc1_pc3",823.587297863898,"sampled_pixels",10000,1,3032.57832334119,71489.7934639094,11261.3377870466,"sampled_pixels",10000
"121",31664,FALSE,"all_pixels",5.40206997459734,4.81219132643036,3.03032403558819,76.7298675230326,"squared_euclidean_pc1_pc3",467.650268437055,"sampled_pixels",10000,1,1648.9951423886,15351.1875336574,3578.91888061642,"sampled_pixels",10000
"1210",24607,FALSE,"all_pixels",6.95331289046567,6.04746522469089,4.65769859163938,140.083669395755,"squared_euclidean_pc1_pc3",644.726376899885,"sampled_pixels",10000,1,3096.40652035542,40426.0646325177,7322.99207785124,"sampled_pixels",10000
"1211",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1212",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1213",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1214",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1215",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1216",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1217",9606,FALSE,"all_pixels",9.49639736349696,8.70416515792891,5.09483194371976,232.272346444661,"squared_euclidean_pc1_pc3",982.30947718667,"all_pixels",9525,1,3407.46178913114,68336.1388319545,9672.66500926468,"all_pixels",9525
"1218",13792,FALSE,"all_pixels",6.58917827551528,5.92703710543515,3.60235956455915,112.786647743049,"squared_euclidean_pc1_pc3",594.413310079988,"sampled_pixels",10000,1,1262.34027927039,20570.5733484657,4088.77704386496,"sampled_pixels",10000
"1219",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"122",30654,FALSE,"all_pixels",5.40497043091415,4.85632392676576,3.28549476536652,80.015658146161,"squared_euclidean_pc1_pc3",399.224181677828,"sampled_pixels",10000,1,1897.57646491748,20496.3739845406,4742.82626986541,"sampled_pixels",10000
"1220",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1221",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA
"1222",26039,FALSE,"all_pixels",6.24726296417438,5.53157687062302,3.6814128301489,105.161148977392,"squared_euclidean_pc1_pc3",564.292017089654,"sampled_pixels",10000,1,2286.53404262789,45582.7487799237,7313.59155097689,"sampled_pixels",10000
"1223",28841,FALSE,"all_pixels",6.1741201048974,5.55102331293003,3.46283720412049,100.221169602566,"squared_euclidean_pc1_pc3",565.530070755465,"sampled_pixels",10000,1,1719.88476964003,24431.1592176999,4678.12500873761,"sampled_pixels",10000
"1224",27824,FALSE,"all_pixels",5.86215755217504,5.4652878887686,2.92281586377827,85.8148734165699,"squared_euclidean_pc1_pc3",474.81165620428,"sampled_pixels",10000,1,1269.12216191971,13406.7100047072,3127.13128979363,"sampled_pixels",10000
"123",29321,FALSE,"all_pixels",6.80746019013346,5.74879449261369,5.12420651449233,145.196222250213,"squared_euclidean_pc1_pc3",621.377602569393,"sampled_pixels",10000,1,3316.00344058128,61735.7313566314,9468.11848006634,"sampled_pixels",10000
"124",27623,FALSE,"all_pixels",7.3053323202177,6.34826446163363,4.973924368612,156.213816611603,"squared_euclidean_pc1_pc3",653.829097659201,"sampled_pixels",10000,1,5079.81536781077,82761.2204584566,11230.4292704444,"sampled_pixels",10000
"13",30565,FALSE,"all_pixels",5.77398131067478,4.86225925952553,4.96915117202226,116.061031358306,"squared_euclidean_pc1_pc3",485.300792807787,"sampled_pixels",10000,1,3237.22231978359,60360.0561343267,10883.1273981799,"sampled_pixels",10000
"1300",26756,FALSE,"all_pixels",6.72407359856344,6.05707753492833,3.91817956773072,121.129446202271,"squared_euclidean_pc1_pc3",586.197603824146,"sampled_pixels",10000,1,3138.96132488993,30311.6043770627,5457.40746382682,"sampled_pixels",10000
"1301",26391,FALSE,"all_pixels",7.54386715232763,6.54811646765903,4.84793872984036,160.823101980138,"squared_euclidean_pc1_pc3",721.425738306104,"sampled_pixels",10000,1,2687.07977950956,38059.4529411274,6622.56337019449,"sampled_pixels",10000
"1302",27236,FALSE,"all_pixels",7.03953274628513,6.28469004067861,3.98453228506443,130.861871786991,"squared_euclidean_pc1_pc3",650.997221002852,"sampled_pixels",10000,1,1862.52480355233,35628.0632914184,5887.37819033665,"sampled_pixels",10000
"1303",27168,FALSE,"all_pixels",5.26064003941493,4.73864287517642,3.15448603339957,75.2494989814518,"squared_euclidean_pc1_pc3",416.943075823941,"sampled_pixels",10000,1,1898.15375483308,18960.3218115848,4520.59196554869,"sampled_pixels",10000
"1304",29512,FALSE,"all_pixels",5.56881329185149,4.87262248887956,3.5750464271494,87.5844107183282,"squared_euclidean_pc1_pc3",480.96564226065,"sampled_pixels",10000,1,1819.54536255778,25824.1646949441,4989.09242275613,"sampled_pixels",10000
"1305",30960,FALSE,"all_pixels",6.73738242093861,5.92336350290721,4.00667241578936,122.890454423956,"squared_euclidean_pc1_pc3",656.636345780037,"sampled_pixels",10000,1,2511.57734152312,39244.4253051072,6620.77094778284,"sampled_pixels",10000
"1306",22691,FALSE,"all_pixels",6.68098172421309,6.16785512275081,3.38203288559131,112.146318311061,"squared_euclidean_pc1_pc3",585.691788063931,"sampled_pixels",10000,1,1505.68245898042,29367.1177202271,5216.60716137852,"sampled_pixels",10000
"1307",24320,FALSE,"all_pixels",5.93430648560632,5.47604005705092,2.97914470092365,88.1818633513977,"squared_euclidean_pc1_pc3",497.596725207326,"sampled_pixels",10000,1,1190.201841859,15855.8988775025,3532.21073707296,"sampled_pixels",10000
