scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1315_b,fixed_2000,2000,0.22033711578715434,50,7.97900106387787,7.970984032392085,0.09697595216269683,7.822568967242483,8.24752802473744,all_sampled_pixels,2000,2000,0.01215389638205733,0.013714470677253033,7.951440803214528,8.006561324541213,7.997892015133444,-0.018890951255573718,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (22.0%)","2,000
22.0%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_3000,3000,0.3305056736807315,50,7.967472149520191,7.973893048946598,0.07381964876794421,7.787704141244013,8.10299146076776,all_sampled_pixels,3000,3000,0.009265127933003155,0.010439674845724504,7.946492837466542,7.98845146157384,7.997892015133444,-0.030419865613253272,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (33.1%)","3,000
33.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_4000,4000,0.4406742315743087,50,7.997892015133444,8.012929728753729,0.07495293381736862,7.853088458832691,8.180798883442966,all_sampled_pixels,4000,4000,0.00937158612238628,0.010599945554417569,7.976590627032368,8.01919340323452,7.997892015133444,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (44.1%)","4,000
44.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_1,68,0.00999118424919189,50,7.799092892496075,7.805737490329539,0.4908912546013579,6.529296534146308,8.876831379548427,all_sampled_pixels,68,68,0.0629420961344967,0.06942250699075843,7.659583141548016,7.938602643444135,7.927105893252517,-0.12801300075644217,percent,0.01,1% of pixels,1%,1% of pixels = 68 pixels (1.0%),"1%
68 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_2,136,0.01998236849838378,50,7.883417303144967,7.90279372988849,0.35038163330561944,6.913729902469933,8.6427088067864,all_sampled_pixels,136,136,0.044445399733671356,0.04955144578272436,7.783839944736052,7.982994661553882,7.927105893252517,-0.04368859010755077,percent,0.02,2% of pixels,2%,2% of pixels = 136 pixels (2.0%),"2%
136 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_3,204,0.02997355274757567,50,7.9278155875852185,7.933055169470013,0.27365214730340887,7.335933215537022,8.585271712353562,all_sampled_pixels,204,204,0.03451797588883652,0.03870025780890008,7.850044507821935,8.005586667348501,7.927105893252517,7.096943327011829e-4,percent,0.03,3% of pixels,3%,3% of pixels = 204 pixels (3.0%),"3%
204 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_1250,1250,0.18366147516896855,50,7.936903780465188,7.923103594364591,0.11144600503589004,7.743347585451104,8.284152336196518,all_sampled_pixels,1250,1250,0.014041496296098238,0.015760845179405594,7.905231176276426,7.968576384653949,7.927105893252517,0.009797887212670275,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (18.4%)","1,250
18.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_2000,2000,0.29385836027034967,50,7.937117505337343,7.926675164034449,0.06794655376088794,7.8081459485493125,8.064523230702465,all_sampled_pixels,2000,2000,0.008560608270596603,0.009609093784516035,7.9178073084167275,7.956427702257959,7.927105893252517,0.010011612084825927,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (29.4%)","2,000
29.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_3000,3000,0.44078754040552454,50,7.916292051576317,7.9090617121408755,0.05692216464081053,7.784566575583686,8.036138252502242,all_sampled_pixels,3000,3000,0.007190508418581653,0.008050009723466848,7.900114951377389,7.932469151775245,7.927105893252517,-0.010813841676200475,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (44.1%)","3,000
44.1%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_4000,4000,0.5877167205406993,50,7.927105893252517,7.9301345958425085,0.03930697535102197,7.83116810403041,8.012036279995321,all_sampled_pixels,4000,4000,0.004958553081078395,0.0055588457637280216,7.915934974458708,7.938276812046326,7.927105893252517,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (58.8%)","4,000
58.8%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_1,62,0.00995664043680745,50,8.895828258751912,8.937939614381428,0.5805939667608886,7.848611244039088,10.089389110472887,all_sampled_pixels,62,62,0.0652658695596655,0.08210838620252425,8.730825279078676,9.060831238425148,8.811978724570181,0.08384953418173069,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),"1%
62 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_2,125,0.02007387184840212,50,8.709871582797112,8.72843411896525,0.42625362319705346,7.537957890800567,9.97058720674088,all_sampled_pixels,125,125,0.04893913981911605,0.06028136549359439,8.588731643440846,8.831011522153377,8.811978724570181,-0.1021071417730699,percent,0.02,2% of pixels,2%,2% of pixels = 125 pixels (2.0%),"2%
125 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_3,187,0.03003051228520957,50,8.796014007321004,8.78215122325241,0.37226624739372033,8.078558543726976,9.670812528900967,all_sampled_pixels,187,187,0.0423221526345774,0.052646397587793714,8.690217110404513,8.901810904237495,8.811978724570181,-0.015964717249177696,percent,0.03,3% of pixels,3%,3% of pixels = 187 pixels (3.0%),"3%
187 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_1250,1250,0.2007387184840212,50,8.800935789419507,8.79994912506854,0.1504165468621565,8.501918778362853,9.14014659228419,all_sampled_pixels,1250,1250,0.017090971967206874,0.021272112057778993,8.758187879786755,8.843683699052258,8.811978724570181,-0.011042935150674893,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.1%)","1,250
20.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_2000,2000,0.3211819495744339,50,8.796304080157082,8.795635206846939,0.08043110009869682,8.609142133069808,8.961559170944652,all_sampled_pixels,2000,2000,0.009143738025170737,0.011374675259616503,8.77344581442497,8.819162345889193,8.811978724570181,-0.015674644413099514,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.1%)","2,000
32.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_3000,3000,0.48177292436165087,50,8.823347822108895,8.815885270177453,0.06109207816140202,8.675012825993429,8.961146585777389,all_sampled_pixels,3000,3000,0.0069239113535025775,0.00863972454894119,8.805985645599725,8.840709998618065,8.811978724570181,0.011369097538713291,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.2%)","3,000
48.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_4000,4000,0.6423638991488678,50,8.811978724570181,8.812487005270796,0.046307860658509,8.699676554608168,8.911645967050848,all_sampled_pixels,4000,4000,0.005255103547786622,0.006548920458774691,8.798818176186298,8.825139272954065,8.811978724570181,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.2%)","4,000
64.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_1,75,0.009982696659124185,50,9.083610237559187,9.119126681611089,0.6164100732659652,7.580443961052152,10.132282305276073,all_sampled_pixels,75,75,0.06785959075139686,0.08717354855961211,8.908428433041108,9.258792042077266,9.217385225996876,-0.13377498843768976,percent,0.01,1% of pixels,1%,1% of pixels = 75 pixels (1.0%),"1%
75 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_2,150,0.01996539331824837,50,9.2236824969761,9.252363776806032,0.4476634209412153,8.480503658483661,10.203861594857665,all_sampled_pixels,150,150,0.048534131686338695,0.06330916812734025,9.096457960424145,9.350907033528054,9.217385225996876,0.0062972709792230575,percent,0.02,2% of pixels,2%,2% of pixels = 150 pixels (2.0%),"2%
150 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_3,225,0.029948089977372555,50,9.188860216298314,9.190165481058798,0.3752990208316705,8.019716155141955,9.996708276917499,all_sampled_pixels,225,225,0.04084282620449501,0.05307529652054911,9.082201414707328,9.295519017889301,9.217385225996876,-0.028525009698562087,percent,0.03,3% of pixels,3%,3% of pixels = 225 pixels (3.0%),"3%
225 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_1250,1250,0.16637827765206975,50,9.200730006802525,9.186479544157002,0.14748206427004068,8.93007407241652,9.60051562514506,all_sampled_pixels,1250,1250,0.016029387250902957,0.0208571135497472,9.15881606789496,9.242643945710089,9.217385225996876,-0.016655219194351645,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.6%)","1,250
16.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_2000,2000,0.2662052442433116,50,9.206615650718962,9.238833782159809,0.1144910770824573,8.921116327324086,9.412122290636681,all_sampled_pixels,2000,2000,0.012435739844697055,0.016191483398071457,9.17407764662981,9.239153654808115,9.217385225996876,-0.010769575277914,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.6%)","2,000
26.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_3000,3000,0.3993078663649674,50,9.198301140357831,9.196240236161096,0.07589858238270247,9.057442259503262,9.350930268025463,all_sampled_pixels,3000,3000,0.008251369597989687,0.01073368045705095,9.176731001908083,9.21987127880758,9.217385225996876,-0.01908408563904551,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.9%)","3,000
39.9%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_4000,4000,0.5324104884866232,50,9.217385225996876,9.226932111074671,0.0582567378457698,9.057915353459903,9.350008266216326,all_sampled_pixels,4000,4000,0.006320310632288804,0.008238746876110162,9.200828844289669,9.233941607704084,9.217385225996876,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (53.2%)","4,000
53.2%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_1,70,0.00996157677529529,50,5.882141904935239,5.924486201799198,0.47147583312208513,4.901967736474357,7.433294913093846,all_sampled_pixels,70,70,0.08015376724021349,0.06667675175324068,5.748149955719713,6.016133854150764,5.922755218008412,-0.040613313073173174,percent,0.01,1% of pixels,1%,1% of pixels = 70 pixels (1.0%),"1%
70 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_2,141,0.020065461790237656,50,5.923583116316054,5.991880319434491,0.2730634511068927,5.3189345838166915,6.357962533027836,all_sampled_pixels,141,141,0.046097682052398385,0.03861700359437702,5.845979342160663,6.001186890471446,5.922755218008412,8.278983076426272e-4,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),"2%
141 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_3,211,0.030027038565532946,50,5.908094289109109,5.9149686048320484,0.2710271920361254,5.335602444350386,6.511200871249751,all_sampled_pixels,211,211,0.045873877222259773,0.03832903307493858,5.831069213378605,5.985119364839614,5.922755218008412,-0.014660928899302483,percent,0.03,3% of pixels,3%,3% of pixels = 211 pixels (3.0%),"3%
211 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_1250,1250,0.17788529955884447,50,5.945058014236624,5.938410852185228,0.10016069789368094,5.737114706523371,6.1665975594522155,all_sampled_pixels,1250,1250,0.016847724219650376,0.014164861737799787,5.916592658850982,5.973523369622265,5.922755218008412,0.022302796228212074,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.8%)","1,250
17.8%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_2000,2000,0.2846164792941511,50,5.927531479584541,5.932151527812582,0.07197599375267491,5.718557593012086,6.063560233848514,all_sampled_pixels,2000,2000,0.012142659047965054,0.010178942653031401,5.907076128488851,5.9479868306802315,5.922755218008412,0.004776261576129315,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_3000,3000,0.4269247189412267,50,5.912280933855377,5.90753030822332,0.04855201008540436,5.831209266627694,6.0316975351513,all_sampled_pixels,3000,3000,0.008212060730636453,0.006866291114325413,5.898482605261108,5.926079262449646,5.922755218008412,-0.010474284153034752,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_4000,4000,0.5692329585883023,50,5.922755218008412,5.924145036906235,0.03751166817960038,5.832456441461582,5.993411498495438,all_sampled_pixels,4000,4000,0.0063334827793565425,0.005304950988683012,5.91209451986737,5.933415916149453,5.922755218008412,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.9%)","4,000
56.9%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_1,84,0.010050251256281407,50,8.55810394363863,8.508463312007049,0.5670461029812944,7.450084952179079,9.900586940709813,all_sampled_pixels,84,84,0.06625837997711964,0.08019242893269572,8.396951224250238,8.719256663027021,8.588077478588806,-0.029973534950176628,percent,0.01,1% of pixels,1%,1% of pixels = 84 pixels (1.0%),"1%
84 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_2,167,0.01998085666427375,50,8.523565631550808,8.475998226946182,0.34232578406735914,7.916088628765792,9.482485883024966,all_sampled_pixels,167,167,0.040162274670615186,0.04841217665780628,8.426277720163753,8.620853542937862,8.588077478588806,-0.0645118470379984,percent,0.02,2% of pixels,2%,2% of pixels = 167 pixels (2.0%),"2%
167 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_3,251,0.030031107920555158,50,8.634490717338524,8.672336946973873,0.26706766327578974,8.087437463509398,9.16978480547944,all_sampled_pixels,251,251,0.030930331853794624,0.03776907114759128,8.558590927230952,8.710390507446096,8.588077478588806,0.04641323874971803,percent,0.03,3% of pixels,3%,3% of pixels = 251 pixels (3.0%),"3%
251 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_1250,1250,0.14955731036133046,50,8.597673988118553,8.594663212266113,0.11154664975815613,8.3816132162468,8.87368977015853,all_sampled_pixels,1250,1250,0.012974049715342384,0.01577507849252659,8.565972781016201,8.629375195220904,8.588077478588806,0.009596509529746555,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.0%)","1,250
15.0%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_2000,2000,0.23929169657812874,50,8.596639719192389,8.59621145381535,0.1045689455481473,8.313616298083526,8.815907837668352,all_sampled_pixels,2000,2000,0.012163932532230283,0.014788282099724359,8.566921553685102,8.626357884699676,8.588077478588806,0.008562240603582794,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (23.9%)","2,000
23.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_3000,3000,0.3589375448671931,50,8.599241371464606,8.609197728599689,0.06274281540927883,8.433729285672749,8.727631267869524,all_sampled_pixels,3000,3000,0.0072963198378733956,0.008873174049327373,8.581410060620339,8.617072682308873,8.588077478588806,0.011163892875799775,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (35.9%)","3,000
35.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_4000,4000,0.4785833931562575,50,8.588077478588806,8.597231801122978,0.05659758797978513,8.422739133830108,8.666452750035207,all_sampled_pixels,4000,4000,0.0065902512082465815,0.00800410765186166,8.571992622056309,8.604162335121304,8.588077478588806,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (47.9%)","4,000
47.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_1,72,0.009959883801355651,50,7.26819997986474,7.174806702459269,0.5601971201036671,6.220484148236605,8.421310915700568,all_sampled_pixels,72,72,0.07707508346710244,0.07922383648529556,7.108993719873514,7.427406239855966,7.24803623927731,0.020163740587429757,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_2,145,0.020058099322174575,50,7.266720611159572,7.271885393081767,0.37132146512496433,6.420263684529478,8.288952596523526,all_sampled_pixels,145,145,0.05109890485602576,0.05251278519799728,7.16119221839299,7.372249003926155,7.24803623927731,0.01868437188226224,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),"2%
145 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_3,217,0.030017983123530226,50,7.282848797680015,7.2505650150063055,0.30980747165273087,6.718991663724702,7.956820464669101,all_sampled_pixels,217,217,0.042539324961877754,0.043813392813581015,7.194802488427226,7.370895106932804,7.24803623927731,0.03481255840270503,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_1250,1250,0.17291464932909115,50,7.261187937564824,7.24630981228562,0.11606191085082794,7.041783773319561,7.654834575095662,all_sampled_pixels,1250,1250,0.015983873692401836,0.016413632840017796,7.2282035074581925,7.294172367671455,7.24803623927731,0.013151698287513724,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_2000,2000,0.2766634389265459,50,7.245221555882427,7.235380126469314,0.07807635444270818,7.098258640684673,7.41563945162457,all_sampled_pixels,2000,2000,0.010776254920640438,0.011041663935352676,7.2230325014612395,7.267410610303615,7.24803623927731,-0.0028146833948827776,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.7%)","2,000
27.7%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_3000,3000,0.41499515838981876,50,7.223740282623648,7.223235985985749,0.051029895243404934,7.113792274612463,7.327324058278397,all_sampled_pixels,3000,3000,0.007064192959173081,0.007216716993970155,7.209237746859196,7.238242818388101,7.24803623927731,-0.024295956653661577,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.5%)","3,000
41.5%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_4000,4000,0.5533268778530918,50,7.24803623927731,7.254632436830048,0.042409485890538876,7.126273455439453,7.347065635842703,all_sampled_pixels,4000,4000,0.005851169129194015,0.005997607011967049,7.2359835967440285,7.260088881810591,7.24803623927731,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)","4,000
55.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_1,76,0.010007900974453516,50,7.513718163068686,7.545164280851195,0.3770126262254745,6.764831960171012,8.471061437608915,all_sampled_pixels,76,76,0.050176572775721254,0.05331763691939644,7.406572360213219,7.620863965924152,7.5209822808233255,-0.007264117754639976,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_2,152,0.020015801948907033,50,7.579221388515851,7.539024000096899,0.2583319650793042,6.884730319319549,8.196887922581052,all_sampled_pixels,152,152,0.034084235284475614,0.03653365686096448,7.50580425636628,7.652638520665422,7.5209822808233255,0.058239107692525494,percent,0.02,2% of pixels,2%,2% of pixels = 152 pixels (2.0%),"2%
152 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_3,228,0.030023702923360547,50,7.571805666778191,7.551653037877435,0.277670382697781,6.919559147920462,8.083207482035867,all_sampled_pixels,228,228,0.03667162033966066,0.03926852210805295,7.492892617151186,7.650718716405197,7.5209822808233255,0.050823385954865685,percent,0.03,3% of pixels,3%,3% of pixels = 228 pixels (3.0%),"3%
228 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_1250,1250,0.1646036344482486,50,7.538821191093953,7.538002834479999,0.095900275127109455,7.341225451720416,7.736468126857429,all_sampled_pixels,1250,1250,0.012720858168171175,0.013562346972006938,7.511566634461653,7.566075747726252,7.5209822808233255,0.017838910270627117,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.5%)","1,250
16.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_2000,2000,0.2633658151171978,50,7.5206596662974645,7.523196932897272,0.06555564773264795,7.3812569401142305,7.706097207755624,all_sampled_pixels,2000,2000,0.0087167417010537325,0.009270968611366377,7.50202895735186,7.539290375243069,7.5209822808233255,-3.2261452586102024e-4,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.3%)","2,000
26.3%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_3000,3000,0.39504872267579666,50,7.522573618638127,7.520777747058835,0.04308308485599444,7.437715064010959,7.626938154438156,all_sampled_pixels,3000,3000,0.005727173576507202,0.006092868291221824,7.510329541396998,7.534817695879256,7.5209822808233255,0.0015913378148013635,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.5%)","3,000
39.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_4000,4000,0.5267316302343956,50,7.5209822808233255,7.5252663349163456,0.035184848331073215,7.4179142466885715,7.597966246906134,all_sampled_pixels,4000,4000,0.004678225133010354,0.00497588896998441,7.510982857566541,7.53098170408011,7.5209822808233255,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.7%)","4,000
52.7%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_1,93,0.01000107538444994,50,7.107106184800527,7.0977990582529795,0.48367911652253665,6.001506661343845,8.377490127450505,all_sampled_pixels,93,93,0.06805570424105208,0.06840255664228079,6.969646100815869,7.244566268785184,7.1014599432928645,0.005646241507662353,percent,0.01,1% of pixels,1%,1% of pixels = 93 pixels (1.0%),"1%
93 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_2,186,0.02000215076889988,50,7.166594469480633,7.112239310280868,0.36260400747988253,6.567860770616728,8.297182667984783,all_sampled_pixels,186,186,0.05059641773007433,0.051279950514888505,7.063543550764701,7.269645388196565,7.1014599432928645,0.0651345261877685,percent,0.02,2% of pixels,2%,2% of pixels = 186 pixels (2.0%),"2%
186 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_3,279,0.030003226153349823,50,7.1004248293433765,7.085790849390981,0.2896812612376821,6.296834818806617,7.654444145008626,all_sampled_pixels,279,279,0.040797736501700405,0.040967116840767356,7.0180983258035905,7.1827513328831625,7.1014599432928645,-0.0010351139494879646,percent,0.03,3% of pixels,3%,3% of pixels = 279 pixels (3.0%),"3%
279 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_1250,1250,0.13442305624260673,50,7.116830985942514,7.108939323692807,0.12504436866520757,6.836021876580729,7.411461376035727,all_sampled_pixels,1250,1250,0.017570231597771657,0.01768394420647178,7.081293769570413,7.152368202314614,7.1014599432928645,0.01537104264964917,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.4%)","1,250
13.4%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_2000,2000,0.21507688998817076,50,7.111552762149101,7.1102319392475355,0.10085273331203394,6.934246156769307,7.320725686570827,all_sampled_pixels,2000,2000,0.014181534846906823,0.014262730325227523,7.082890732473671,7.140214791824531,7.1014599432928645,0.010092818856236363,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.5%)","2,000
21.5%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_3000,3000,0.32261533498225614,50,7.098304016933592,7.102362346336966,0.07326987551241439,6.9300935638661665,7.250703471586686,all_sampled_pixels,3000,3000,0.010322166441113684,0.010361925166304475,7.0774809487104005,7.119127085156784,7.1014599432928645,-0.0031559263592724207,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (32.3%)","3,000
32.3%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_4000,4000,0.4301537799763415,50,7.1014599432928645,7.100762993299119,0.04936288344312825,7.013009585735877,7.2345442228895624,all_sampled_pixels,4000,4000,0.006951089471362878,0.006980965924311427,7.087431167040125,7.115488719545604,7.1014599432928645,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (43.0%)","4,000
43.0%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_1,53,0.010009442870632672,50,6.625287001372171,6.675758820184878,0.48795054552425693,5.177998581273195,7.687936632570601,all_sampled_pixels,53,53,0.07364972195516918,0.06900662792477545,6.486612990696751,6.763961012047591,6.789003914988437,-0.16371691361626617,percent,0.01,1% of pixels,1%,1% of pixels = 53 pixels (1.0%),"1%
53 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_2,106,0.020018885741265344,50,6.754953414723124,6.8076788479443175,0.3198818433734415,6.017950177205933,7.394008646860295,all_sampled_pixels,106,106,0.04735515165452152,0.04523812412556271,6.664044000706214,6.845862828740033,6.789003914988437,-0.03405050026531331,percent,0.02,2% of pixels,2%,2% of pixels = 106 pixels (2.0%),"2%
106 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_3,159,0.03002832861189802,50,6.757415322861589,6.764551314097945,0.23934293265252007,6.282154689627631,7.3293062709688,all_sampled_pixels,159,159,0.03541930179173368,0.03384820214153442,6.689394814016617,6.825435831706561,6.789003914988437,-0.03158859212684817,percent,0.03,3% of pixels,3%,3% of pixels = 159 pixels (3.0%),"3%
159 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_1250,1250,0.2360717658168083,50,6.780756223152157,6.7887570090972265,0.084196827801363,6.554607937296602,6.962373818709903,all_sampled_pixels,1250,1250,0.012417026218090847,0.011907229578547961,6.756827749448295,6.80468469685602,6.789003914988437,-0.008247691836279714,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (23.6%)","1,250
23.6%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
