scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1315_b,fixed_1250,1250,0.13771069736697147,50,181.85684503344595,181.23943952700893,6.665631383940062,171.17594006592512,201.5766847790843,squared_euclidean_pc1_pc3,1250,1250,0.03665317839817447,0.9426626304947778,179.96249355423654,183.75119651265535,183.52694235935243,-1.6700973259064824,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.8%)","1,250
13.8%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_2000,2000,0.22033711578715434,50,182.5952610618307,181.71940331908638,4.73848965583248,173.84994808592683,195.36961461269576,squared_euclidean_pc1_pc3,2000,2000,0.02595078113351433,0.6701236336442913,181.24859720184406,183.94192492181736,183.52694235935243,-0.9316812975217204,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (22.0%)","2,000
22.0%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_3000,3000,0.3305056736807315,50,182.85439417487112,182.97703826488714,3.84448033787106,174.0950924115101,192.19128541977884,squared_euclidean_pc1_pc3,3000,3000,0.021024817889770953,0.5436916234093951,181.761804951833,183.94698339790924,183.52694235935243,-0.6725481844813146,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (33.1%)","3,000
33.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_4000,4000,0.4406742315743087,50,183.52694235935243,183.91702996423103,3.9966906853814,175.58770516938367,192.96555338913427,squared_euclidean_pc1_pc3,4000,4000,0.02177713328627104,0.5652174171876596,182.39109543417797,184.6627892845269,183.52694235935243,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (44.1%)","4,000
44.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_1,68,0.00999118424919189,50,131.65434783861707,124.42798815615338,27.176030098921522,93.46034795768354,206.38944652990992,squared_euclidean_pc1_pc3,68,68,0.20641954136018442,3.843271033735426,123.93100553964626,139.37769013758788,135.22868768402566,-3.5743398454085877,percent,0.01,1% of pixels,1%,1% of pixels = 68 pixels (1.0%),"1%
68 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_2,136,0.01998236849838378,50,130.43504149411984,128.6935808014398,15.08231697816569,101.37937058055996,181.40081211135202,squared_euclidean_pc1_pc3,136,136,0.11563086732981656,2.1329617222531914,126.1486944353353,134.7213885529044,135.22868768402566,-4.7936461899058145,percent,0.02,2% of pixels,2%,2% of pixels = 136 pixels (2.0%),"2%
136 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_3,204,0.02997355274757567,50,134.43617043872476,134.0710169715329,13.796501612191076,109.00044838564902,179.72365304824277,squared_euclidean_pc1_pc3,204,204,0.10262492279545736,1.951119969326289,130.5152480636983,138.35709281375122,135.22868768402566,-0.7925172453008997,percent,0.03,3% of pixels,3%,3% of pixels = 204 pixels (3.0%),"3%
204 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_1250,1250,0.18366147516896855,50,136.59450273635252,135.63852251121318,5.338571095395584,124.06035901108315,151.46900797825367,squared_euclidean_pc1_pc3,1250,1250,0.039083352466239514,0.7549879646801425,135.0772976182007,138.11170785450435,135.22868768402566,1.365815052326866,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (18.4%)","1,250
18.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_2000,2000,0.29385836027034967,50,135.138155813725,135.5955148727984,3.3102231216385904,126.91079955331323,143.6631881900402,squared_euclidean_pc1_pc3,2000,2000,0.024495103560547443,0.4681362433102298,134.19740081156607,136.07891081588394,135.22868768402566,-0.09053187030065146,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (29.4%)","2,000
29.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_3000,3000,0.44078754040552454,50,134.28398600876142,134.78925649275087,3.014075564734176,128.10476869970927,140.9978677198325,squared_euclidean_pc1_pc3,3000,3000,0.022445532444483152,0.4262546541664417,133.42739521103744,135.1405768064854,135.22868768402566,-0.9447016752642412,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (44.1%)","3,000
44.1%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_4000,4000,0.5877167205406993,50,135.22868768402566,135.16317257838793,2.0617069712438627,128.9697875486942,141.39101311169713,squared_euclidean_pc1_pc3,4000,4000,0.01524607689798212,0.2915693960372227,134.64275704584452,135.8146183222068,135.22868768402566,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (58.8%)","4,000
58.8%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_1,62,0.00995664043680745,50,243.60361013540629,234.65257532756536,56.77099717370961,157.1146245362985,375.5339814979035,squared_euclidean_pc1_pc3,62,62,0.23304661676464333,8.028631415250478,227.46947125528104,259.7377490155315,238.82917255510878,4.774437580297501,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),"1%
62 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_2,125,0.02007387184840212,50,232.39669188535856,230.0531744645852,37.81587648515522,163.3242523086384,323.77832726969706,squared_euclidean_pc1_pc3,125,125,0.16272123401743524,5.347972539833232,221.64953870046253,243.1438450702546,238.82917255510878,-6.43248066975022,percent,0.02,2% of pixels,2%,2% of pixels = 125 pixels (2.0%),"2%
125 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_3,187,0.03003051228520957,50,237.40852694944047,230.60917644119792,36.73089282873638,177.9328933967494,324.60275838073744,squared_euclidean_pc1_pc3,187,187,0.15471597966891368,5.194532679647164,226.96972270796294,247.847331190918,238.82917255510878,-1.4206456056683123,percent,0.03,3% of pixels,3%,3% of pixels = 187 pixels (3.0%),"3%
187 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_1250,1250,0.2007387184840212,50,238.07765976059758,237.07206974960525,14.901515261796833,206.15171146481916,275.54076995631533,squared_euclidean_pc1_pc3,1250,1250,0.06259098512973148,2.107392498314274,233.8426959810733,242.31262354012188,238.82917255510878,-0.7515127945111999,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.1%)","1,250
20.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_2000,2000,0.3211819495744339,50,238.18109631680687,238.8982829102,7.071620339816878,220.69951252363902,252.320657048574,squared_euclidean_pc1_pc3,2000,2000,0.02969009904300235,1.0000781392522464,236.17136405297128,240.19082858064246,238.82917255510878,-0.6480762383019112,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.1%)","2,000
32.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_3000,3000,0.48177292436165087,50,240.1890045233881,239.80494338767824,6.206726850756054,229.86860309711506,255.75340178978857,squared_euclidean_pc1_pc3,3000,3000,0.025841011594482384,0.877763729028446,238.4250722694823,241.95293677729387,238.82917255510878,1.359831968279309,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.2%)","3,000
48.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_4000,4000,0.6423638991488678,50,238.82917255510878,239.09480883243796,4.460625090750587,229.56255287113237,247.92080785543482,squared_euclidean_pc1_pc3,4000,4000,0.018677052903666187,0.6308276500001198,237.5614769307721,240.09686817944547,238.82917255510878,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.2%)","4,000
64.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_1,75,0.009982696659124185,50,234.25548323601754,235.94874491519892,30.846800551261293,156.91828923099843,313.42226209468924,squared_euclidean_pc1_pc3,75,75,0.13168016443048405,4.362396369541158,225.48891951724514,243.02204695478994,241.70294432617092,-7.447461090153382,percent,0.01,1% of pixels,1%,1% of pixels = 75 pixels (1.0%),"1%
75 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_2,150,0.01996539331824837,50,239.95890664013382,231.61933946302335,29.995369053560832,199.7114944936968,346.16082853301157,squared_euclidean_pc1_pc3,150,150,0.12500210754229207,4.241985772393195,231.4343170756779,248.48349620458973,241.70294432617092,-1.7440376860371032,percent,0.02,2% of pixels,2%,2% of pixels = 150 pixels (2.0%),"2%
150 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_3,225,0.029948089977372555,50,236.7888035630127,237.03477406561512,17.96894876216992,209.40889145981487,292.6679341508346,squared_euclidean_pc1_pc3,225,225,0.07588597303498829,2.541193104104794,231.6820848282401,241.89552229778528,241.70294432617092,-4.91414076315823,percent,0.03,3% of pixels,3%,3% of pixels = 225 pixels (3.0%),"3%
225 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_1250,1250,0.16637827765206975,50,240.1069536611475,239.4487189285468,9.10936608191755,221.173298517654,265.35963638832544,squared_euclidean_pc1_pc3,1250,1250,0.03793878495819493,1.288258905766926,237.51810046510707,242.6958068571879,241.70294432617092,-1.595990665023436,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.6%)","1,250
16.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_2000,2000,0.2662052442433116,50,239.57858217104453,239.05375103418356,5.993763549209767,225.3545719515141,252.08699560723994,squared_euclidean_pc1_pc3,2000,2000,0.02501794398687352,0.847646170094995,237.8751734177742,241.28199092431487,241.70294432617092,-2.1243621551263914,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.6%)","2,000
26.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_3000,3000,0.3993078663649674,50,239.79273251266378,240.5588841914618,4.457094105563955,229.65689387828746,247.92967458759006,squared_euclidean_pc1_pc3,3000,3000,0.01858727768294049,0.6303282932861723,238.52604038321394,241.0594246421136,241.70294432617092,-1.9102118135071464,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.9%)","3,000
39.9%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_4000,4000,0.5324104884866232,50,241.70294432617092,242.05177255735703,3.181385228337838,233.46006629980636,247.92098767601655,squared_euclidean_pc1_pc3,4000,4000,0.013162376805988153,0.44991581370487965,240.79880464815673,242.6070840041851,241.70294432617092,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (53.2%)","4,000
53.2%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_1,70,0.00996157677529529,50,128.22872580897462,123.74922372163599,21.9128866701815,90.70946472191154,182.13604709858993,squared_euclidean_pc1_pc3,70,70,0.17088906196280582,3.0989501519715286,122.00115232247474,134.45629929547448,132.44596297004554,-4.217237161070926,percent,0.01,1% of pixels,1%,1% of pixels = 70 pixels (1.0%),"1%
70 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_2,141,0.020065461790237656,50,130.34984994023503,128.232524351736,14.944623635672531,105.73203562595629,168.14527593650126,squared_euclidean_pc1_pc3,141,141,0.11465010234016067,2.1134889430129604,126.10263489640974,134.59706498406032,132.44596297004554,-2.0961130298105104,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),"2%
141 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_3,211,0.030027038565532946,50,132.33690987915423,130.23227705171496,13.210922911012679,108.47102129670307,169.04939758479026,squared_euclidean_pc1_pc3,211,211,0.09982795369089745,1.868306635221958,128.58240712964795,136.09141262866052,132.44596297004554,-0.1090530908913081,percent,0.03,3% of pixels,3%,3% of pixels = 211 pixels (3.0%),"3%
211 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_1250,1250,0.17788529955884447,50,132.64402216713583,131.9347757108009,4.295632681757518,126.27453243559717,143.0400159558757,squared_euclidean_pc1_pc3,1250,1250,0.03238466846508077,0.6074941997514591,131.42321686661566,133.864827467656,132.44596297004554,0.19805919709028785,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.8%)","1,250
17.8%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_2000,2000,0.2846164792941511,50,132.02786396784515,132.4694884833978,3.446574025534704,124.46119921522232,137.46924873290544,squared_euclidean_pc1_pc3,2000,2000,0.026104898783896886,0.48741917306340127,131.04835846755492,133.00736946813538,132.44596297004554,-0.41809900220039253,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_3000,3000,0.4269247189412267,50,131.83106536209527,131.8507049593656,2.2740210848435396,127.13176288207823,138.0165965700455,squared_euclidean_pc1_pc3,3000,3000,0.017249508517568103,0.32159514593081123,131.18479572045175,132.4773350037388,132.44596297004554,-0.6148976079502688,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_4000,4000,0.5692329585883023,50,132.44596297004554,132.39482064348624,1.9788091699329757,127.70030391817107,136.57081210405678,squared_euclidean_pc1_pc3,4000,4000,0.014940501964416313,0.2798458765467461,131.8835916263245,133.0083343137666,132.44596297004554,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.9%)","4,000
56.9%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_1,84,0.010050251256281407,50,147.25931187845458,146.96670786769113,20.856113958776447,108.5668179801535,208.51869950250995,squared_euclidean_pc1_pc3,84,84,0.14162848985733914,2.9494999218900473,141.3320698735097,153.18655388339945,151.02280379477742,-3.7634919163228346,percent,0.01,1% of pixels,1%,1% of pixels = 84 pixels (1.0%),"1%
84 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_2,167,0.01998085666427375,50,148.74031156676173,145.39169470158646,14.30390992897998,127.22786745980957,181.52182359586604,squared_euclidean_pc1_pc3,167,167,0.09616700259875215,2.022878341652666,144.67518534365146,152.805437789872,151.02280379477742,-2.282492228015684,percent,0.02,2% of pixels,2%,2% of pixels = 167 pixels (2.0%),"2%
167 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_3,251,0.030031107920555158,50,150.06060307668997,148.85044792436247,12.161698740228404,125.95214620436253,181.65467848114966,squared_euclidean_pc1_pc3,251,251,0.08104524765912774,1.7199239299926794,146.60428653723068,153.51691961614927,151.02280379477742,-0.9622007180874448,percent,0.03,3% of pixels,3%,3% of pixels = 251 pixels (3.0%),"3%
251 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_1250,1250,0.14955731036133046,50,151.27971243283432,151.08134513769505,4.597196195617207,142.5593407208004,159.6865895778018,squared_euclidean_pc1_pc3,1250,1250,0.030388715854138645,0.650141720873185,149.97320372994298,152.58622113572565,151.02280379477742,0.256908638056899,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.0%)","1,250
15.0%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_2000,2000,0.23929169657812874,50,151.04108941697163,151.02545941272035,3.7844264442627167,137.79776402714708,160.6101661673693,squared_euclidean_pc1_pc3,2000,2000,0.02505560876759329,0.5351987203279721,149.9655673216573,152.11661151228597,151.02280379477742,0.018285622194213147,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (23.9%)","2,000
23.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_3000,3000,0.3589375448671931,50,151.31519590433263,151.434374893265,2.967275048312809,144.2977886759515,156.91981639503268,squared_euclidean_pc1_pc3,3000,3000,0.019609894634699056,0.41963606166152556,150.47190566621117,152.15848614245408,151.02280379477742,0.2923921095552089,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (35.9%)","3,000
35.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_4000,4000,0.4785833931562575,50,151.02280379477742,150.94305792898,2.3440436907383497,146.3486232194502,156.77310063912782,squared_euclidean_pc1_pc3,4000,4000,0.015521124173562788,0.3314978378237259,150.35663394872498,151.68897364082986,151.02280379477742,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (47.9%)","4,000
47.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_1,72,0.009959883801355651,50,125.74355079014958,121.19612920917908,25.548327064421283,84.48493663369965,214.27766377097052,squared_euclidean_pc1_pc3,72,72,0.20317803103125565,3.6130790630448177,118.4827965752646,133.00430500503455,127.54908763568297,-1.805536845533382,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_2,145,0.020058099322174575,50,123.4910382311519,122.55000313250764,16.874169758607078,95.28349144122961,167.7982589756901,squared_euclidean_pc1_pc3,145,145,0.1366428689912042,2.3863679726408065,118.69545224665464,128.28662421564917,127.54908763568297,-4.0580494045310616,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),"2%
145 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_3,217,0.030017983123530226,50,130.5214836512373,129.89025041122778,14.995999196994214,101.94543636651336,163.74664019585796,squared_euclidean_pc1_pc3,217,217,0.1148929569101788,2.120754544572526,126.25966783443506,134.78329946803956,127.54908763568297,2.972396015554338,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_1250,1250,0.17291464932909115,50,127.74748370667099,128.41654482703137,6.086487020810253,116.27631086299417,139.35744848564786,squared_euclidean_pc1_pc3,1250,1250,0.047644672475786826,0.8607592492037673,126.01772323434115,129.47724417900085,127.54908763568297,0.19839607098802503,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_2000,2000,0.2766634389265459,50,128.39751932059255,128.3638618209731,4.59769150669524,120.60454960396935,139.66126749985656,squared_euclidean_pc1_pc3,2000,2000,0.03580825806467007,0.6502117684375998,127.09086985185034,129.70416878933477,127.54908763568297,0.8484316849095848,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.7%)","2,000
27.7%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_3000,3000,0.41499515838981876,50,127.84220191331903,127.97491688925346,3.072681627500553,120.95004004228217,134.48062819338537,squared_euclidean_pc1_pc3,3000,3000,0.02403495544909283,0.43454280304659165,126.96895545684387,128.7154483697942,127.54908763568297,0.29311427763606446,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.5%)","3,000
41.5%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_4000,4000,0.5533268778530918,50,127.54908763568297,127.23521562487934,2.430789678417756,121.37617833241002,134.3477799334298,squared_euclidean_pc1_pc3,4000,4000,0.019057679858603092,0.34376557304949246,126.85826485270516,128.23991041866077,127.54908763568297,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)","4,000
55.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_1,76,0.010007900974453516,50,174.27867744338886,173.9239235345751,23.1045733927922,120.7642298047287,227.35064654356046,squared_euclidean_pc1_pc3,76,76,0.13257257704573347,3.2674801044931283,167.712430337587,180.84492454919072,176.17685638562668,-1.89817894223782,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_2,152,0.020015801948907033,50,179.49081769244225,179.0212871956614,18.86801182661479,144.55659028544864,222.1000226277128,squared_euclidean_pc1_pc3,152,152,0.10511964940148166,2.668339822021459,174.12858806186208,184.85304732302242,176.17685638562668,3.313961306815571,percent,0.02,2% of pixels,2%,2% of pixels = 152 pixels (2.0%),"2%
152 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_3,228,0.030023702923360547,50,178.41938064136997,178.76348038406277,15.740699784108394,145.49670523905803,215.15206371685045,squared_euclidean_pc1_pc3,228,228,0.0882230379206832,2.2260711115929337,173.94592325942403,182.8928380233159,176.17685638562668,2.242524255743291,percent,0.03,3% of pixels,3%,3% of pixels = 228 pixels (3.0%),"3%
228 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_1250,1250,0.1646036344482486,50,176.85999294241344,176.4321531089049,5.965768043024392,163.75536161162736,188.9064598537771,squared_euclidean_pc1_pc3,1250,1250,0.03373158589329401,0.8436870076417092,175.164540423969,178.5554454608579,176.17685638562668,0.6831365567867635,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.5%)","1,250
16.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_2000,2000,0.2633658151171978,50,176.53609915314144,176.01765978612124,4.373864282590701,163.12084474254968,186.0969420930314,squared_euclidean_pc1_pc3,2000,2000,0.02477603336412494,0.6185578188419038,175.29306067766407,177.7791376286188,176.17685638562668,0.3592427675147576,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.3%)","2,000
26.3%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_3000,3000,0.39504872267579666,50,176.11182871430162,176.38054565362216,2.738602694400663,170.65530778502992,181.86761089819066,squared_euclidean_pc1_pc3,3000,3000,0.015550362030726374,0.3872969072372918,175.33352644010083,176.89013098850242,176.17685638562668,-0.06502767132505483,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.5%)","3,000
39.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_4000,4000,0.5267316302343956,50,176.17685638562668,176.153711200751,2.1859868857762375,171.40375613449555,180.14138322022058,squared_euclidean_pc1_pc3,4000,4000,0.012407911746315961,0.3091452301034481,175.55560578653416,176.7981069847192,176.17685638562668,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.7%)","4,000
52.7%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_1,93,0.01000107538444994,50,114.9734099604126,113.34656076805638,20.705171603498876,70.11137449160962,185.48535691107054,squared_euclidean_pc1_pc3,93,93,0.18008660968330015,2.9281534492930392,109.08906529819873,120.85775462262646,114.67091050993018,0.302499450482415,percent,0.01,1% of pixels,1%,1% of pixels = 93 pixels (1.0%),"1%
93 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_2,186,0.02000215076889988,50,115.04504006201358,110.40245444385332,16.036872490510973,89.25590161905275,161.004118069673,squared_euclidean_pc1_pc3,186,186,0.1393964701291468,2.267956257412861,110.4874113282244,119.60266879580277,114.67091050993018,0.3741295520834029,percent,0.02,2% of pixels,2%,2% of pixels = 186 pixels (2.0%),"2%
186 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_3,279,0.030003226153349823,50,115.43586349286771,113.54712383396617,11.582311027179623,91.69054890147574,143.15398954918373,squared_euclidean_pc1_pc3,279,279,0.10033546487825462,1.6379861338260875,112.14420711956974,118.72751986616568,114.67091050993018,0.7649529829375297,percent,0.03,3% of pixels,3%,3% of pixels = 279 pixels (3.0%),"3%
279 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_1250,1250,0.13442305624260673,50,114.87341884640463,114.23873039100963,5.095132823705427,105.04739858049665,127.33329778033946,squared_euclidean_pc1_pc3,1250,1250,0.04435432387119988,0.7205605941376538,113.42539811957447,116.3214395732348,114.67091050993018,0.20250833647445177,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.4%)","1,250
13.4%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_2000,2000,0.21507688998817076,50,115.42918876381648,114.76717589701545,4.196029113713371,107.38675102199987,124.08311378259158,squared_euclidean_pc1_pc3,2000,2000,0.03635154295590699,0.5934081280725807,114.2366904841306,116.62168704350236,114.67091050993018,0.7582782538863029,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.5%)","2,000
21.5%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_3000,3000,0.32261533498225614,50,115.61657069972816,115.51373023512963,3.025711999612548,109.79206522244903,122.22401862306812,squared_euclidean_pc1_pc3,3000,3000,0.026170227860076656,0.4279002945687082,114.75667286380258,116.47646853565374,114.67091050993018,0.9456601897979766,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (32.3%)","3,000
32.3%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_4000,4000,0.4301537799763415,50,114.67091050993018,113.90949077571662,2.5962256903546197,109.91438705631991,120.47846379527239,squared_euclidean_pc1_pc3,4000,4000,0.0226406651766299,0.36716175822809544,113.93307133257417,115.40874968728619,114.67091050993018,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (43.0%)","4,000
43.0%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_1,53,0.010009442870632672,50,107.08250525961104,106.1894881878646,14.991812298716884,80.49888901659212,134.48303581292186,squared_euclidean_pc1_pc3,53,53,0.14000244262469116,2.1201624277397184,102.82187934613349,111.3431311730886,110.17857376002193,-3.096068500410894,percent,0.01,1% of pixels,1%,1% of pixels = 53 pixels (1.0%),"1%
53 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_2,106,0.020018885741265344,50,110.67441854552723,112.28501894033391,9.75642300258831,87.96895579664886,127.85511977035485,squared_euclidean_pc1_pc3,106,106,0.08815427386749622,1.379766573050922,107.90167380730543,113.44716328374903,110.17857376002193,0.4958447855052981,percent,0.02,2% of pixels,2%,2% of pixels = 106 pixels (2.0%),"2%
106 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
