quad_id,scale,center_x,center_y,sp_rich,sp_shannon,sp_simpson,sp_even,phy_faith,phy_rao,phy_afaith,spec_sa,spec_pca_mean,spec_pca_med,spec_pca_sd,spec_rao_q,spec_alpha,spec_convex,spec_hull3d_v,spec_hull3d_a,spec_spca_mean,spec_spca_med,spec_spca_sd,spec_spca_rao,spec_spca_alpha,spec_spca_convex,spec_spca_hull3d_v,spec_spca_hull3d_a,env_elev,env_tri5,env_tri11,env_tri21
1001_c,10m,563612.0923189475,3847878.5514068394,3,0.1366686651288833,0.05014491146190281,0.12440118005103694,690.3314630000001,17.976669664692768,329.3114249784947,2.91120599007606,9.25312473221513,8.76505002097874,4.27015711504862,207.704907052973,732.59960689593,1145.04829524396,9433.30776001576,2820.1954113946,8.33417733995596,7.42190158539768,4.72936222730491,183.645592463571,843.768469915635,2623.26671931875,44156.6368835042,7382.74909428468,210.18490499339083,1.0133833783039083,4.485877593616263,17.35830418730303
1001_d,10m,563618.8832118339,3847885.8919199686,4,0.6324204177414766,0.31646056768748154,0.45619490021627745,331.952278,38.73519521905353,176.45072305736915,2.85367248172176,5.957665648671,5.31932424189881,3.4720131560177,95.0945521211159,480.619811009598,880.151774941523,5297.72030041124,2112.90539300183,6.23434257712819,5.39680118294402,4.01570756722532,109.982179129966,561.546566714283,1790.35826876985,23049.9053946181,4856.67710033842,211.28496591478253,1.1238045598920887,5.569463524997519,20.68525879030429
1002_a,10m,563611.5426376172,3847892.682796826,6,1.575397882802414,0.762125185566944,0.8792462994383636,1027.515554,249.3408911169741,505.0542749214077,2.77518747844706,8.74313821648917,7.86737589594185,4.59679045446983,195.141213535568,694.510788693479,1097.65980975536,7828.17415117323,2680.92581278455,6.76745796274337,6.0031655096239,3.72758287185488,119.383643150397,632.666651472616,1358.70782052506,19521.3253305898,4017.75842482928,212.34022931393403,1.998353878383824,8.595021269688116,28.21048853009897
1002_b,10m,563604.7517447321,3847885.3422836955,3,0.9591685378379912,0.572203535829654,0.8730728280864474,92.23951400000009,28.045661742399513,77.33528185794941,2.75123454046596,8.53418738426658,7.56189653674908,5.17267633400842,199.171807092028,676.359052804891,1009.81494853839,9366.31575477213,2782.63421268294,6.08644655561421,5.15116247893701,3.77733261884906,102.622913912343,557.712034149914,1552.7055553501,21595.101573681,4340.27961889353,210.59266106024052,1.1764155302017916,5.485170661191887,20.375035599669623
1002_c,10m,563597.4112158982,3847892.1332096076,5,0.8818405965851178,0.4475424820292384,0.5479183693712233,301.5096160000001,72.09181904316732,155.60051126825883,2.95626842070185,9.92403857105824,8.9683826285732,5.28936680233576,252.920425813314,874.51463609814,1692.71268892029,17322.0000955387,4298.97795085086,8.84331557551622,7.37032849038966,6.42554790914814,238.972784025413,779.191001086748,4456.96700212313,113632.389769836,13556.3902424631,211.4328699350685,1.399448867786684,6.207257753463376,21.806607738017416
1002_d,10m,563604.2021087836,3847899.4737227396,6,1.5431649319582228,0.734229100012492,0.8612567470471166,1031.007601,302.15370991532,930.0527083454036,2.86247437923713,8.77799718852005,7.9456916514444,4.66055403935866,197.542956400933,787.544641209776,1286.69793277157,10160.6218103461,3114.8461317842,7.85689942179074,6.88838312976445,4.64221995106839,166.55714798828,780.064601647395,1908.1030813702,30255.0574260339,5359.18700778095,213.17832519351688,1.969952527971759,8.656806435033566,29.374645127062585
1003_a,10m,563596.8615715856,3847906.264602517,5,1.1401743120754804,0.6154129714780343,0.708430131579969,492.463832,86.37656377460488,162.0506701184617,2.86382297942568,8.34277241974515,7.53240124055181,4.55233743960843,180.646731769226,680.334248486874,1426.74660420231,15474.2765770735,3776.70719665128,8.5923132325457,7.70415539682425,4.97899120556861,197.230988663259,779.606341648537,3008.29356271958,57080.8069558648,8435.22354595868,213.8789909614416,1.7333835729529017,8.179000308058232,29.789639189388627
1003_b,10m,563590.0706935859,3847898.9240756147,3,0.6465765272542581,0.371455268961566,0.5885393181229821,394.22946500000006,100.56527991547787,92.7973710221902,2.80129208964044,8.22219119810142,7.28686498906616,4.59509727305829,177.433760701731,624.143488583675,948.547309783883,10037.0420011978,2921.12797343644,7.55959926451948,6.89110220817259,3.9563744167711,145.597221912327,662.581056407692,1307.2733687879,20113.340836115,4055.98144488915,212.3006980612683,1.3979302040710124,6.3500115951793425,22.1097409597526
1003_c,10m,563582.7301758337,3847905.7149094576,5,1.5128104775185771,0.7623628801010702,0.9399619990501002,921.523179,311.56165784172043,861.0742186488334,2.83243877999138,7.34630205019192,6.628314620463,3.99788778507102,139.898065887957,523.181315992591,958.568049684805,7432.37861903184,2455.44768193704,6.1821553092304,5.54037101834484,3.57061690213595,101.933144845271,494.064911155893,1614.25919177998,24956.9810958265,4684.51149361281,213.21044470804804,1.487806559993238,7.220223090203397,26.58997143344703
1003_d,10m,563589.5210538335,3847913.0554363593,7,1.7809186878493724,0.8074630862976303,0.915211161581104,1006.080821,212.7871494948207,605.1111525273903,2.85110823143384,7.47987992598969,6.23288728896965,4.97148273167375,161.323176752536,717.608432054045,1211.33276569244,12265.3006234081,3317.33245259737,7.65894679344876,6.13518948692332,5.31513020985653,173.814078782486,817.251998880328,2281.54225453574,37819.7859486758,6418.99583334465,215.14559041414992,2.381287094710137,10.619801454819344,34.026322743449526
1004_a,10m,563582.1804682793,3847919.8463349952,10,1.8172790954835132,0.8122099203534126,0.7892342832466224,1207.885368,190.53064050799784,776.4171819078273,2.83609365992005,5.69124675130927,4.95154394806696,3.4962173797407,89.2249816242073,531.265641618294,936.408217431951,7071.6674358969,2380.40764882857,6.43244853780308,5.58840580565069,3.92608176249279,113.577658131586,619.158885160653,1745.02209395248,29104.4775315534,5330.7167403513,216.45925023580372,2.1400190392765635,9.508380837211892,31.75988248569049
1004_b,10m,563575.3896242131,3847912.5057767,6,1.16732522167926,0.6269784813631036,0.6514966108604854,922.392817,164.2962683861744,486.755796976936,2.87904644764019,7.82439772885227,7.20688383780519,3.76654026482498,150.810830228646,450.15719141375,721.570137487939,6213.22488603232,2034.39844608259,6.73196541799815,6.23226152857147,3.2021107348888602,111.14196995331,502.356257114303,964.790342272659,13023.7291243916,3008.50606802386,214.16646664065283,1.718550208699256,8.034027117993888,28.756524015182116
1004_c,10m,563568.0490730422,3847919.2967825127,3,0.49666103033471987,0.2530984575514138,0.4520803521475636,772.5051470000001,161.08633621413634,582.4618644816817,2.83064045208284,7.87870661336374,7.38046355506289,4.2005018886075,159.431348572118,520.716234639212,756.859230633829,6472.95240879991,2102.65893489054,6.55862055157631,5.96699011304769,3.47443288317308,110.170872206313,556.847483002968,1053.09669712626,14583.8067734984,3320.86529425541,214.8247142106897,1.77891080903193,8.541874330835622,30.173916688903493
1004_d,10m,563574.8399171089,3847926.637340808,6,1.0920143335380676,0.5907566972929037,0.6094648038938737,1067.227346,165.33705974173054,500.1945158402912,2.92555255802296,7.51906138843229,6.83507034240308,4.01452313479568,145.301380968609,629.388312811252,1012.7776810478,7991.30833827086,2532.37166011972,7.85071343127176,6.88239466403324,4.70558349879916,167.546967600326,804.049707163383,1877.79374071872,32913.3033802026,5663.90852998899,217.31993996246305,1.8212636425631217,8.496742250451465,29.935648342502155
1005_a,10m,563567.4993284721,3847933.428205131,4,0.6554627055848011,0.35109520391092564,0.4728163974174277,788.2110250000002,66.23668033689408,401.218943735392,2.86824792793487,7.88921504260807,7.39842480740643,4.04095998824719,157.133851677661,655.984560231975,962.856552890701,7301.53736169694,2421.24846231885,7.32802387997745,6.32630269782052,4.41055920296677,146.300820444678,662.776898687545,1683.43880282581,27742.3045461768,5128.04437340254,217.98642469003408,1.5942753783969714,7.699156862151688,29.105775261085977
1005_b,10m,563560.7084355856,3847926.0876920004,6,1.5829680235675705,0.7876417570684507,0.8834712754438864,1047.857449,309.22545362142284,658.0104914628458,2.80576929663546,8.59613727366846,8.17367508832876,4.38756098124161,186.283908325822,529.638312977128,838.337186087405,6460.96016252554,2234.33277442271,6.68286611174927,6.18980631214891,3.35070491430761,111.773147577486,533.994839954628,1073.80538607779,14734.8081138594,3272.02286087241,215.56056660712355,2.154256693482905,9.813480113663438,32.24083258009733
1005_c,10m,563553.3679067518,3847932.878617913,7,1.5996609029919882,0.7841405594297948,0.8220630864012813,756.5062430000002,196.04540069377967,345.987547659986,2.80125202964313,7.92093220298444,7.37376632630795,4.16018935025317,160.092114030402,538.35647323424,918.444372499047,6843.3238752912,2375.6008069448,6.98933958117764,6.39711383245205,3.64771664345544,124.309894963922,568.907042875741,1301.31140189005,17957.6624063867,3802.26182821756,215.62059728039665,2.424646713233634,10.60801118336308,32.88817979232781
1005_d,10m,563560.1587996384,3847940.2191310427,7,1.5188594122164225,0.7436109509128297,0.7805393342307134,665.4091920000001,168.75055633266427,365.5677278840185,2.79762078925154,7.32346692278284,6.7612707223194,3.96004607093889,138.625865203725,426.498003781743,746.564419026157,4482.69139271552,1858.40335331149,6.16541722535742,5.55213544549321,3.42732952643775,99.5146185910287,465.712371821644,1186.85601616733,14589.394865027,3407.6176949556602,218.2335415980249,1.5898619167921968,7.824785268932704,30.073376611380542
1006_a,10m,563552.8182026758,3847947.010049288,6,1.4100005402664535,0.7214472028875201,0.7869362849657076,626.5631390000001,162.77263019365338,309.1070744493141,2.78235337390387,7.83062972155723,7.19852386636249,4.16499711161624,157.327231410036,538.496282558735,814.488696721485,5870.62882189268,2068.64833271014,6.51145755947968,5.78005451650111,3.75855626242331,113.04782676496,547.900924197502,1242.05696536558,17157.8206724939,3644.06432262432,218.083325325762,1.8253433427590864,8.848891175154538,31.11052817946297
1006_b,10m,563546.0273755656,3847939.6694753063,6,1.0890397295029888,0.5517664280045247,0.6078046457721139,652.248184,111.77411609224816,245.010689418178,2.75357890806725,7.62856669658686,6.98402656438337,4.28285396827478,153.071173588083,497.958897094441,991.172829414774,7286.18887069839,2511.12996582231,6.03848148712685,5.06366725054263,4.2739093595902,109.454576477795,482.301395236471,1858.76267468905,26806.1363374322,5247.37739877684,215.4871393666734,2.130789369518297,9.20957929623661,30.939921541210246
1006_c,10m,563538.6868264481,3847946.460379292,3,0.8117432155541552,0.46435360982563656,0.7388805167455963,287.69988100000006,88.95727236502987,275.4837327060398,2.77484299257359,8.88297326992206,7.78357720171177,4.93463007237025,206.509886079419,724.033533565537,1286.09315397169,12740.9670106476,3540.31823875092,7.63591069479311,6.64857215292271,4.5033718858996,157.170242008035,648.980233114951,1726.6903722324,29366.5811238087,5202.67385112042,216.6819310239833,2.7206076074396086,10.698886451979584,30.126457691688124
1006_d,10m,563545.4776535582,3847953.8009532746,4,1.2172136269673763,0.6675542042475887,0.8780340316641513,908.417334,226.20333249687295,818.8208919957642,2.81384456610537,7.71774128553083,7.07250575158885,4.10109862835179,152.761007140589,619.062460025476,1101.98769397928,10906.190988792,2993.41039987795,7.06779575703003,6.34417083613069,4.08724638665882,133.314593371699,627.682331214208,1811.97219109451,28992.4779773858,5243.69918472557,218.6648671940036,1.4752483773463885,7.576367013799868,28.21666889506832
1007_a,10m,563538.1371256561,3847960.591726249,5,1.4125267750477424,0.7192776565633402,0.8776522313379885,532.3404360000001,171.1692595259426,427.81229322287214,2.8186310110749,8.88449229607386,8.44185124497904,4.39541354675829,196.502982115582,694.480204562853,1557.7651365484,16894.3687579638,4110.7294733945,7.3710990198855,6.29902807147222,4.90200518057507,156.719609185751,669.128705832687,3033.79903478967,65968.8851034861,9267.7011403024,219.4407059683401,1.8888987553088947,8.690973422531236,28.443979345586563
1007_b,10m,563531.346145069,3847953.2512942534,4,0.7561709185197784,0.4712292860429955,0.5454620171064684,434.4608730000001,125.86491309913174,317.73617786304925,2.8310459030326798,8.32147594460199,7.67370485199106,4.44014750547385,177.918795012357,673.693866515528,1064.22341738294,8499.97088641392,2702.01025418122,7.34384466237014,6.54898169396647,4.16193993501726,142.503249068113,671.832336505096,1642.56346624911,29995.2261570413,5317.11708504781,217.41602739352768,3.0171422667925105,11.028163981989884,29.460867675657543
1007_c,10m,563524.0056973706,3847960.0423078635,2,0.1903397810470974,0.09003654632465663,0.2746022582005385,271.82437400000003,24.47412784182183,40.12436551898425,2.97128659044138,8.99836701394269,8.32325944966987,4.6737259093722,205.621629780489,645.871184477007,1463.40395601568,13953.3712010481,3663.61378591612,7.99496600424211,6.65828285687281,6.80186409222083,220.354813479102,649.262140209266,4681.67490373106,92409.5498254834,13064.0569279747,217.57394506195976,2.1034457851045896,8.91379586238333,26.66076968048627
1007_d,10m,563530.796677957,3847967.382739858,5,1.1445815939473754,0.6336718413413607,0.7111685297734287,533.6695810000001,149.53314255088046,324.8311543585409,2.85138807780482,8.62009240511177,8.0758249778376,4.61534718157122,191.209704431548,753.175485967776,1542.14315179747,12150.1613949326,3709.37042956307,7.55280482575151,6.58240099688905,4.99722109114164,164.02813189758,688.262279819026,2920.59237640316,57975.6487165238,8479.71854036434,219.824886801288,2.2743626441628684,9.784786495564362,31.25882162727215
1008_a,10m,563523.4559965784,3847974.173654823,3,0.7148355345404603,0.49029485115398264,0.6506713441254904,773.834292,127.34424137890888,407.36772060454945,2.83432232287496,9.31094743813079,8.6385266476903,4.673937339171,217.071535353511,559.812018989019,924.696868243803,8973.03219747368,2583.55374608254,7.11145177615927,6.30972878071597,4.06001367562511,134.107384303083,528.227113717015,1706.10792828305,29942.8030755374,5263.19940238223,219.4958918128834,2.1987625512576416,9.183211351482075,30.478280878462236
1008_b,10m,563516.6651694685,3847966.833080841,3,0.6645860904197408,0.453136817889874,0.6049323289706182,394.2294650000001,123.10004899680068,212.054042271215,2.81739112244064,8.21496777702483,7.66884677966088,4.03926671136885,167.598653656871,535.354436022004,751.526170605939,6160.20739326881,2069.78360939135,6.6481206530465,6.16095395785343,3.34209892573657,110.731467839685,478.828169371567,954.297446186776,11336.4732973965,2829.84577482744,218.01253415782568,1.2672777013105825,5.514110071696559,21.804880529640187
1008_c,10m,563509.3246203497,3847973.6239848295,5,0.9830221536985252,0.5904480289448231,0.6107860055389219,630.6648980000001,158.27341030383485,520.8076006357867,2.80969573437501,9.74354132943355,9.19796708845044,4.99644713943815,239.794787189422,674.087760105748,1190.93004089406,10636.8992657013,3154.35149599836,8.38321039822203,7.69952656605713,4.46002358318574,180.33417656071,643.067664702163,1500.48881917118,20243.3711516815,4374.45566935842,218.80906472436692,1.405411960594254,6.240308564433687,21.74548416800165
1008_d,10m,563516.1154474595,3847980.964558811,1,-0,0,0,1,0,0.1266203018207655,2.76334347746195,9.6525473481851,8.84609994694525,5.25043469402843,241.469724925257,668.542570193915,1106.90429374489,9016.70653494868,2827.39106083639,7.80783622007758,7.00650568162328,4.26212530341787,158.250933638286,628.909500008799,1298.27279481229,18415.9729619382,3981.58562812583,220.037751149006,1.481217193010926,6.265719507563663,22.30052957659563
1009_a,10m,563508.7749162745,3847987.7554162047,3,0.7039256306140331,0.4641780880044012,0.6407407216129263,786.012243,136.01935987349373,478.4843590504414,2.77200847136035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.5754785555073,1.1225329216893374,5.0369690895936525,18.85779119198932
1009_b,10m,563501.984023388,3847980.4149030745,5,1.4729890770408915,0.7498389685614473,0.9152195717902254,630.6648980000001,193.8807819360025,235.81725872879016,2.82410938509222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.05584939593248,1.4287463521701866,6.54722092927682,23.483997176355565
1009_c,10m,563494.6434945546,3847987.2058289857,7,1.5349238925327726,0.7135834733691211,0.7887948440363173,662.6501360000002,171.79372395258378,413.52129875657454,2.8419230205988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.62578823812956,1.5820739262045758,7.212833643403996,25.167216573999287
1009_d,10m,563501.4343874403,3847994.546342117,5,1.468780203329769,0.7542775741818363,0.9126044515183556,1032.151572,295.1617111398841,502.7313799589727,2.85001808007445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.48187053166595,1.3961822647696251,6.686266329674682,23.867584052781627
100_a,10m,563518.6691610963,3847733.3886552677,3,1.023688425881904,0.6176208157633927,0.9318013610815888,335.03677000000005,138.92722815505954,165.4120946064303,2.86670711222497,8.48139930260237,7.85044397901941,4.40373487347909,182.649063129538,683.059984114998,1060.9312170105,8038.96789418264,2652.48044852101,6.71364208125152,5.72094259661515,4.06108928043126,123.126648319024,566.898200255488,1338.16923491558,16293.7739467201,3622.24486909348,220.8089956042296,2.426069464885068,11.633183563045778,40.54401628187689
100_b,10m,563511.8782182431,3847726.048141169,3,1.0926374802580672,0.662589069124013,0.9945614950135993,369.70393600000006,162.02229959818135,291.3092186568629,2.80547975441096,7.54079141981942,6.95282455446413,3.86144902553,143.544408597821,505.178132429449,836.021815237529,6860.61011094294,2235.99940871311,6.71296345148464,6.01669554166737,3.56425684447144,115.53199867345,539.357782725632,1123.8168237894,16560.5511950212,3512.05422817053,220.65064775213548,2.0931202077450113,10.167429362654063,35.936436055786594
100_c,10m,563504.5377290095,3847732.8391358987,3,1.0890544526935917,0.6603992317808562,0.9913000827743282,394.22946500000006,174.46363808699655,355.4841634114274,2.7119673023501,7.92476808631599,7.14349146867822,4.28384863843125,162.302497947494,623.457490793797,1065.58366826218,9296.04810311999,2779.81902132873,6.11625264074809,5.4346443473484,3.41746104261769,98.1725514229333,525.363486984396,1324.80708804774,20143.7330347136,3982.62103523996,218.48639880221677,1.4094597545992171,7.010791328288749,28.10027734815203
100_d,10m,563511.3286468628,3847740.179674995,5,1.337714758199811,0.7113885343451645,0.8311689117455066,636.542307,184.60421820988233,317.34736450123114,2.87140268822607,9.00716184265888,8.29593605074967,4.72017215862081,206.812130790568,678.610463622636,1444.87444848952,13415.5867507289,3686.01794649274,6.87845958462781,5.77141610404543,5.24292178681921,149.595654534949,578.941040901858,2893.55867316911,42624.4262358646,7564.08798506752,218.18267789406363,1.3760607444130095,6.986172547460997,28.037284522210452
1010_a,10m,563494.0938132254,3848001.337218972,5,1.5201818304084385,0.7623962329281972,0.944542078115538,974.302186,270.8280291498621,622.7558029961326,2.75106404116264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.79413403718263,1.6166614483889772,7.614796403675173,26.723627566450748
1010_b,10m,563487.3029203392,3847993.9967058417,7,1.0223907131530954,0.5267699010372442,0.525404892743603,683.5562260000002,103.63720517873952,301.88929740730964,2.80881356087747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.86831460549897,1.3748263690974794,6.568287566278167,24.67417848676712
1010_c,10m,563479.9623915054,3848000.787631752,5,1.076205421134494,0.5864691929149433,0.6686840249133004,565.5264090000001,141.37347085869882,316.59543989813676,2.78202990814551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.8709155953943,1.5127850699415182,7.196333078502809,26.26801360650519
1010_d,10m,563486.7532843912,3848008.128144884,8,1.4319320984991095,0.6623513665381668,0.6886137791314642,814.671279,144.7806927427029,254.72829235865424,2.7771777916677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.5406912738205,1.827237836069156,8.531248628495199,30.029030097924124
1011_a,10m,563479.4127068914,3848014.919106158,6,0.8891489045875807,0.4476774594979568,0.49624345223672983,631.468863,98.45033339343102,216.78786622418232,2.80014257426152,7.18068494421563,6.22448342225225,4.3109479067418,140.288180998451,516.985758716714,1254.56903854343,7888.44545840611,2956.23010182396,6.68322303248653,5.65313317833597,5.31958014286307,145.919443453895,527.297887485655,2420.96891026552,32107.8254523108,6704.74218071676,216.74037953896743,2.0768053308491936,10.080997599774232,38.96712579510558
1011_b,10m,563472.6219017068,3848007.5785118905,4,1.1856252395712834,0.6467741442451046,0.8552478267411399,403.6201950000001,146.25175569884158,231.6378747354493,2.75301206039817,9.4043378413283,8.24169410608724,5.10243975654509,228.94691835667,744.624801202123,1492.14952741946,17018.0736541438,4367.05675330993,8.71117903267938,7.78886374238666,4.94615795568817,200.692594496544,729.565587044967,2035.34067574309,28045.2207746838,5610.96371176534,215.2043711663521,1.8917871868299831,9.639763672324731,37.76529877671267
1011_c,10m,563465.2812917395,3848014.369350101,4,1.1058190384376827,0.6584069798242101,0.7976798214373234,474.536796,159.785121063104,194.00574860905817,2.79991355478852,8.09727284175987,7.35193988882236,4.29219450447271,167.973372966872,661.842434416035,1041.26369422277,8977.99741857521,2717.90421321616,7.00862150003272,6.21894868389098,3.87198925725241,128.222775633672,621.623176319879,1925.90777118472,30960.0233738607,5637.29443977479,211.72700187385965,3.2783424041890794,15.414298062017728,52.55114233087032
1011_d,10m,563472.0720969249,3848021.709944367,5,1.5414764352905872,0.7751959202694277,0.9577731600464608,534.501904,178.3911081919532,388.96661864357856,2.7659407638256,7.54936449292581,6.92263893181149,4.05792230380422,146.915361679389,541.164747204619,921.888093170151,6125.01696044114,2222.41851098597,5.85101734908036,5.09616877696469,3.52892033473314,93.372405715224,510.645973664813,1618.92508684407,24823.7424228809,4705.36130745611,213.62645661514668,3.533181462809341,16.41693285849175,53.46992997986611
1012_a,10m,563464.731607127,3848028.5008245083,6,1.3320331958755196,0.6738825439388746,0.7434218815371465,638.759963,156.98929735545582,324.15388505642267,2.79717833074624,7.28399788072518,5.93224273239325,4.96574657350418,155.425110622302,672.566638934074,1478.93353252202,14109.2883102014,3835.8655116506998,7.50281007483673,6.51132112098445,5.03328858913184,163.246740005309,695.399544408626,2560.69501276468,41083.9066101701,7146.95553970637,209.8476881950544,3.2320322538505843,15.285267915964866,54.589096905919554
1012_b,10m,563457.9407142396,3848021.1603113767,4,1.1982103048830304,0.6717427560244307,0.8643260323984004,408.525919,143.41782155207454,147.14770296849625,2.85369444325078,7.7931944932153,6.91597389815319,4.52213839884475,162.362770616499,739.112430087432,1588.46733276265,12839.4548781209,3910.94130333334,8.07344971889017,6.72297063466809,5.79088740196801,197.422618206163,821.04937748651,2846.3618843814,48692.1876094728,7788.21270335699,207.68551233167355,2.7235579380540083,13.401594123096784,48.16384338162952
1012_c,10m,563450.6001854062,3848027.951237288,1,-0,0,0,1,0,0.7125632005012313,2.87393324605681,12.5481468924559,11.4968671897785,7.7118583253406,433.844813713763,918.684115592851,1676.46719515034,13941.4828282295,4268.38333951993,12.5086519388046,11.1439688089941,7.32399787033615,420.203195300879,1201.97395121844,3301.20553347566,51288.5713911941,8674.84179725458,205.21050675742097,2.895585574331892,11.377608077967666,42.42702714937078
