scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1400_b,pct_2,136,0.01998236849838378,50,26.969331727957268,26.72705263615014,7.021730282851565,15.460538911824278,43.52776656752915,all_pixels,136,136,0.2603598173540435,0.9930226197334552,24.973778061431712,28.964885394482824,491.83043070521893,-464.8610989772617,percent,0.02,2% of pixels,2%,2% of pixels = 136 pixels (2.0%),"2%
136 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_3,204,0.02997355274757567,50,55.95909319414098,56.51785717741494,7.837418510331927,37.69082070306415,71.09083768888915,all_pixels,204,204,0.14005621004509985,1.108378355130535,53.731723498300624,58.18646288998134,491.83043070521893,-435.87133751107797,percent,0.03,3% of pixels,3%,3% of pixels = 204 pixels (3.0%),"3%
204 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_1250,1250,0.18366147516896855,50,281.77363377922256,281.1945031256421,11.053309046428913,244.14932519725005,303.20785669281463,all_pixels,1249,1250,0.03922762005152507,1.5631739562560991,278.632318105405,284.91494945304015,491.83043070521893,-210.05679692599637,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (18.4%)","1,250
18.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_2000,2000,0.29385836027034967,50,358.9611216758065,355.3473843889784,13.973146576012528,332.2823744447148,394.5141486343422,all_pixels,1999,2000,0.038926629465550554,1.9761013396824092,354.98999735752284,362.9322459940902,491.83043070521893,-132.86930902941242,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (29.4%)","2,000
29.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_3000,3000,0.44078754040552454,50,435.57350455170854,433.7629471974968,11.82230981916418,417.02416566115636,475.73676314775383,all_pixels,2999,3000,0.02714193975442028,1.6719270884838597,432.2136412764058,438.9333678270113,491.83043070521893,-56.25692615351039,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (44.1%)","3,000
44.1%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_4000,4000,0.5877167205406993,50,491.83043070521893,493.5935852490344,10.921314246682499,464.01358877042907,518.1410001523944,all_pixels,3999,4000,0.02220544635886559,1.5445070726596892,488.72662753843105,494.9342338720068,491.83043070521893,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (58.8%)","4,000
58.8%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_1,62,0.00995664043680745,50,2.152597658257957,1.7120526456199574,1.4526410280432578,0.10384695947157546,5.665107562015082,all_pixels,62,62,0.6748316493193826,0.20543446431183707,1.7397616459239789,2.5654336705919354,612.6566577764585,-610.5040601182005,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),"1%
62 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_2,125,0.02007387184840212,50,14.657246172304076,14.336387752818453,4.746087321589132,5.592118603893761,29.361168340377446,all_pixels,124,125,0.32380484477071875,0.6711981058398347,13.308423079600294,16.00606926500786,612.6566577764585,-597.9994116041544,percent,0.02,2% of pixels,2%,2% of pixels = 125 pixels (2.0%),"2%
125 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_3,187,0.03003051228520957,50,32.43875280796186,32.94297154183418,7.0408011579022425,19.549374093236302,47.444887308038,all_pixels,186,187,0.21704907089319808,0.9957196487477542,30.437779258715352,34.43972635720837,612.6566577764585,-580.2179049684967,percent,0.03,3% of pixels,3%,3% of pixels = 187 pixels (3.0%),"3%
187 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_1250,1250,0.2007387184840212,50,331.80072386960234,331.5756327734838,12.189910720720023,302.19426643518284,356.1354844873599,all_pixels,1246,1250,0.03673865017097026,1.7239137065359447,328.336389574,335.26505816520466,612.6566577764585,-280.85593390685614,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.1%)","1,250
20.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_2000,2000,0.3211819495744339,50,429.27099147537814,431.2652689448654,14.224578774240815,399.1851980807278,459.51537853916466,all_pixels,1992,2000,0.033136594497922646,2.0116592221575815,425.22841091698757,433.3135720337687,612.6566577764585,-183.38566630108033,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.1%)","2,000
32.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_3000,3000,0.48177292436165087,50,535.603347972818,537.3951238332515,13.144741244081183,502.7188733353331,562.8994700092762,all_pixels,2983,2997,0.024541932558547565,1.8589471341264598,531.8676538449452,539.3390421006909,612.6566577764585,-77.05330980364045,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.2%)","3,000
48.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_4000,4000,0.6423638991488678,50,612.6566577764585,611.9097109541976,14.192717921151152,588.9664858984703,650.1853249056819,all_pixels,3982,3992,0.02316585928023928,2.0071534171027636,608.6231319723295,616.6901835805875,612.6566577764585,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.2%)","4,000
64.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_1,75,0.009982696659124185,50,1.3765780168450357,1.2335348369334331,0.9604159988866601,0.05751312751614196,5.130643938616938,all_pixels,75,75,0.6976836671326679,0.1358233331145618,1.1036308099936565,1.6495252236964149,720.8610180983617,-719.4844400815166,percent,0.01,1% of pixels,1%,1% of pixels = 75 pixels (1.0%),"1%
75 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_2,150,0.01996539331824837,50,13.063915762050842,12.238347417908983,4.521158739600676,5.89424728856103,25.91341410810886,all_pixels,149,150,0.34607990605191413,0.6393884007184923,11.779016665059292,14.348814859042392,720.8610180983617,-707.7971023363108,percent,0.02,2% of pixels,2%,2% of pixels = 150 pixels (2.0%),"2%
150 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_3,225,0.029948089977372555,50,37.97962055128756,37.7943519859609,7.785987969642207,22.102277740440872,54.656858604817856,all_pixels,223,225,0.20500436435714342,1.1011049783141766,35.76686725338766,40.19237384918746,720.8610180983617,-682.8813975470741,percent,0.03,3% of pixels,3%,3% of pixels = 225 pixels (3.0%),"3%
225 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_1250,1250,0.16637827765206975,50,389.0885808701578,390.4383888869055,14.23841382950225,352.4128105949066,417.24447083341283,all_pixels,1242,1250,0.0365942732054985,2.0136157944362716,385.04206843256634,393.13509330774923,720.8610180983617,-331.7724372282039,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.6%)","1,250
16.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_2000,2000,0.2662052442433116,50,519.2143592970598,520.4675198646796,14.091209805604858,494.5946854344005,551.0425607992772,all_pixels,1984,1997,0.027139484017125976,1.9927980017331135,515.2096817801763,523.2190368139433,720.8610180983617,-201.6466588013019,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.6%)","2,000
26.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_3000,3000,0.3993078663649674,50,630.7177661839859,630.3942008307208,14.78596702274742,577.0290619795791,658.5165263957986,all_pixels,2976,2991,0.023443079956676254,2.091051509637073,626.5156408506575,634.9198915173142,720.8610180983617,-90.14325191437581,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.9%)","3,000
39.9%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_4000,4000,0.5324104884866232,50,720.8610180983617,719.3825728391348,16.551109161504893,692.0019996922724,775.4825420232394,all_pixels,3964,3986,0.02296019447017246,2.3406803048517806,716.1572449196955,725.5647912770279,720.8610180983617,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (53.2%)","4,000
53.2%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_1,70,0.00996157677529529,50,5.298878149703708,4.353544414051768,3.4763662409353846,0.5523926645540272,14.408447959474827,all_pixels,70,70,0.6560570261706752,0.4916324285706795,4.310905795478361,6.286850503929055,499.293466328649,-493.9945881789453,percent,0.01,1% of pixels,1%,1% of pixels = 70 pixels (1.0%),"1%
70 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_2,141,0.020065461790237656,50,30.066262333660006,28.983398676580784,6.176729758788816,17.690268261368733,47.49512893950483,all_pixels,141,141,0.2054372336089743,0.8735214995992638,28.310855158965328,31.821669508354685,499.293466328649,-469.227203994989,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),"2%
141 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_3,211,0.030027038565532946,50,58.58665714278825,58.48056012835832,7.019425868948067,44.84506167344417,74.73597400267761,all_pixels,210,211,0.11981270499595532,0.9926967263938904,56.591758383447825,60.58155590212867,499.293466328649,-440.7068091858608,percent,0.03,3% of pixels,3%,3% of pixels = 211 pixels (3.0%),"3%
211 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_1250,1250,0.17788529955884447,50,272.359092451369,271.9759275637922,12.341820624532474,246.5475635871663,298.97009633454496,all_pixels,1248,1250,0.04531451663114997,1.7453970111589807,268.85158583878456,275.86659906395346,499.293466328649,-226.93437387728,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.8%)","1,250
17.8%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_2000,2000,0.2846164792941511,50,356.817242037862,357.2255961681633,12.974288660237333,328.8191653168528,395.1401460825647,all_pixels,1996,2000,0.03636115952844181,1.834841498545109,353.12998999832865,360.50449407739535,499.293466328649,-142.476224290787,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_3000,3000,0.4269247189412267,50,436.98351485990753,438.713048357169,12.263690077063098,411.82848163291976,459.6269077610155,all_pixels,2994,3000,0.028064422707100776,1.734347683172298,433.498212703232,440.46881701658305,499.293466328649,-62.309951468741474,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_4000,4000,0.5692329585883023,49,499.293466328649,499.4916087931383,11.482403553576496,476.4881820913856,523.4957171052598,all_pixels; fallback_sampled_pixels_alpha_failed,3992,3999,0.022997303846188238,1.6403433647966423,495.99533494495057,502.59159771234744,499.293466328649,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.9%)","4,000
56.9%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_1,84,0.010050251256281407,49,4.939296403748254,4.333659682312696,2.5176423394560206,0.5204412890571197,12.072984403834713,all_pixels; fallback_sampled_pixels_alpha_failed,84,84,0.5097167964136496,0.35966319135086006,4.216145090180159,5.662447717316349,542.6334004885804,-537.6941040848321,percent,0.01,1% of pixels,1%,1% of pixels = 84 pixels (1.0%),"1%
84 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_2,167,0.01998085666427375,50,34.5679303828,34.15519624347511,6.717404141429558,21.889719093097742,49.491665509308916,all_pixels,166,167,0.19432474166205632,0.9499844040750877,32.65886524871173,36.47699551688827,542.6334004885804,-508.0654701057804,percent,0.02,2% of pixels,2%,2% of pixels = 167 pixels (2.0%),"2%
167 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_3,251,0.030031107920555158,50,71.79356703621369,70.17211516506768,6.875019995482308,58.2026447367811,91.7244295036291,all_pixels,250,251,0.09576094738424755,0.9722746519197294,69.83970797202736,73.74742610040002,542.6334004885804,-470.8398334523667,percent,0.03,3% of pixels,3%,3% of pixels = 251 pixels (3.0%),"3%
251 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_1250,1250,0.14955731036133046,50,328.3595454486203,332.39471431984805,13.852670536322453,299.4327868732389,349.2708567702915,all_pixels,1248,1250,0.0421875067386766,1.959063454755339,324.4226600419791,332.29643085526146,542.6334004885804,-214.2738550399601,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.0%)","1,250
15.0%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_2000,2000,0.23929169657812874,50,411.868683698621,414.473837603933,12.544434037351323,381.122661447272,431.66601180817565,all_pixels,1998,2000,0.03045736307189243,1.774050874791692,408.30359499123216,415.43377240600984,542.6334004885804,-130.76471678995938,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (23.9%)","2,000
23.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_3000,3000,0.3589375448671931,50,489.1055901853793,487.49191810329955,11.98566304289058,466.90438662385867,519.9061984443055,all_pixels,2996,3000,0.02450526692681597,1.6950287229289838,485.6993024375584,492.5118779332002,542.6334004885804,-53.52781030320108,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (35.9%)","3,000
35.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_4000,4000,0.4785833931562575,50,542.6334004885804,542.4777975296175,11.431767328628135,511.1907280241358,567.4415652189822,all_pixels,3994,4000,0.02106720175782603,1.6166960398039554,539.3845281610254,545.8822728161354,542.6334004885804,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (47.9%)","4,000
47.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_1,72,0.009959883801355651,50,7.850608345775635,6.80056447004454,3.773263268287071,2.4830225544660953,19.498423448452638,all_pixels,71,72,0.48063323275035635,0.5336200088415806,6.778258789970909,8.92295790158036,464.07078733688974,-456.2201789911141,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_2,145,0.020058099322174575,50,33.91471218059268,34.382552724651106,6.2916386724618825,21.856876139476533,49.62540599860773,all_pixels,145,145,0.18551355054878524,0.8897720740146648,32.12664825396369,35.70277610722167,464.07078733688974,-430.15607515629705,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),"2%
145 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_3,217,0.030017983123530226,50,62.57200188580789,62.02162418056681,7.3660195940119735,47.89681432426683,76.24867056053075,all_pixels,217,217,0.11772069571075491,1.0417124810557692,60.47860227966976,64.66540149194603,464.07078733688974,-401.49878545108186,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_1250,1250,0.17291464932909115,50,262.36082358188395,263.37819417505864,12.221705923854632,235.26009957046892,296.02939495657216,all_pixels,1244,1250,0.046583578131055015,1.7284102272850816,258.8874531895309,265.834193974237,464.07078733688974,-201.7099637550058,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_2000,2000,0.2766634389265459,50,333.25893352074576,333.90801991651176,10.405123951812232,314.85634525747764,356.66844437449066,all_pixels,1988,2000,0.03122234066431861,1.4715067410825993,330.3018300125974,336.2160370288941,464.07078733688974,-130.81185381614398,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.7%)","2,000
27.7%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_3000,3000,0.41499515838981876,50,406.673564473696,404.31177258576616,13.465400532132778,375.29881847001735,431.9826331518719,all_pixels,2984,2996,0.03311107902860436,1.9042952055328064,402.84673998447334,410.50038896291863,464.07078733688974,-57.39722286319375,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.5%)","3,000
41.5%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_4000,4000,0.5533268778530918,50,464.07078733688974,465.1850741244024,14.03356289009545,433.4027145578168,496.813991215582,all_pixels,3969,3990,0.030240134205878937,1.9846454967588751,460.082492892123,468.05908178165646,464.07078733688974,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)","4,000
55.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_1,76,0.010007900974453516,50,3.609564886152086,3.17633835147324,2.289187864610958,0.29599483717448455,10.959229319373192,all_pixels,76,76,0.6342005025019254,0.3237400524952721,2.9589848933906673,4.260144878913505,583.4954913832646,-579.8859264971126,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_2,152,0.020015801948907033,50,24.96146289860657,25.00246610064113,5.122662364567311,13.444038376484876,35.61652498720381,all_pixels,152,152,0.20522284232200486,0.7244538591429318,23.50561836283022,26.41730743438292,583.4954913832646,-558.534028484658,percent,0.02,2% of pixels,2%,2% of pixels = 152 pixels (2.0%),"2%
152 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_3,228,0.030023702923360547,50,52.00536242815443,51.49011268559034,8.341118421323433,34.8483175529697,69.77309706370805,all_pixels,227,228,0.16038958353278884,1.1796122796795658,49.6348428014968,54.37588205481205,583.4954913832646,-531.4901289551102,percent,0.03,3% of pixels,3%,3% of pixels = 228 pixels (3.0%),"3%
228 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_1250,1250,0.1646036344482486,50,339.3971606542955,337.9023004348435,12.857603239168869,314.5040345243019,366.4140363276856,all_pixels,1244,1250,0.0378836499821677,1.818339688044485,335.74307024451196,343.051251064079,583.4954913832646,-244.09833072896913,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.5%)","1,250
16.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_2000,2000,0.2633658151171978,50,441.83454508011386,442.0477917481186,16.967052655989214,409.5053692039714,470.61133090958737,all_pixels,1987,1998,0.0384013718368552,2.399503597959839,437.01256206825127,446.65652809197644,583.4954913832646,-141.66094630315075,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.3%)","2,000
26.3%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_3000,3000,0.39504872267579666,50,524.5061689849108,524.9512532227941,14.079195208072202,490.53539639205604,557.1261564601575,all_pixels,2979,2993,0.026842763804513493,1.9910988810553996,520.5049059788661,528.5074319909555,583.4954913832646,-58.989322398353806,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.5%)","3,000
39.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_4000,4000,0.5267316302343956,50,583.4954913832646,583.7751767792425,9.60981706496038,566.8825416648428,603.8476437800018,all_pixels,3967,3987,0.016469393863145113,1.359033362519138,580.7644115915136,586.2265711750156,583.4954913832646,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.7%)","4,000
52.7%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_1,93,0.01000107538444994,50,13.230293736993746,13.217439290116246,4.057140227234216,6.33470712153628,26.369404412890507,all_pixels,93,93,0.3066553402280016,0.5737662733804089,12.077267242108551,14.38332023187894,449.02296519022,-435.79267145322626,percent,0.01,1% of pixels,1%,1% of pixels = 93 pixels (1.0%),"1%
93 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_2,186,0.02000215076889988,50,51.85605790473189,52.933813948774954,8.144498898171312,28.456143643443628,65.65230606300447,all_pixels,186,186,0.15705973857739236,1.1518060800526597,49.54141692828317,54.17069888118061,449.02296519022,-397.16690728548815,percent,0.02,2% of pixels,2%,2% of pixels = 186 pixels (2.0%),"2%
186 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_3,279,0.030003226153349823,50,84.25970746056962,85.3010321352732,8.633410826296881,65.44030835259986,106.23077768600068,all_pixels,279,279,0.10246191313133854,1.2209486680087758,81.80611925153325,86.71329566960598,449.02296519022,-364.7632577296504,percent,0.03,3% of pixels,3%,3% of pixels = 279 pixels (3.0%),"3%
279 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_1250,1250,0.13442305624260673,50,257.90359339581903,259.5685528074365,10.51334053335664,228.70620806470717,281.00691382256264,all_pixels,1248,1250,0.04076461438527237,1.4868108768119748,254.91573507548327,260.8914517161548,449.02296519022,-191.119371794401,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.4%)","1,250
13.4%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_2000,2000,0.21507688998817076,50,326.71748309967103,327.01068981968905,11.880674655445734,306.4185147677953,357.79296821763825,all_pixels,1996,2000,0.03636375544623463,1.6801811227873655,323.34103272142556,330.0939334779165,449.02296519022,-122.30548209054899,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.5%)","2,000
21.5%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_3000,3000,0.32261533498225614,50,399.3431346615231,401.2370049420498,12.078454629122103,370.906990107122,435.12382465995876,all_pixels,2993,3000,0.030245805125358193,1.708151434901257,395.91047583667876,402.77579348636743,449.02296519022,-49.679830528696925,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (32.3%)","3,000
32.3%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_4000,4000,0.4301537799763415,50,449.02296519022,446.27858311833734,9.703481126467103,429.7990842412346,480.5250989533355,all_pixels,3991,3999,0.021610211233531025,1.3722794611281135,446.26526636671593,451.7806640137241,449.02296519022,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (43.0%)","4,000
43.0%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_1,53,0.010009442870632672,50,1.8777243441386293,1.6423936684444769,1.250137588845839,0.28141785084100956,5.425681685083894,all_pixels; fallback_sampled_pixels,53,53,0.6657726906231894,0.17679615329781856,1.5224391724516282,2.2330095158256302,450.3749166607379,-448.49719231659924,percent,0.01,1% of pixels,1%,1% of pixels = 53 pixels (1.0%),"1%
53 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_2,106,0.020018885741265344,50,14.035596830469137,13.35912323844276,4.20454004666563,5.931256914331101,23.0072484130128,all_pixels,106,106,0.2995626119395376,0.594611755753534,12.840679770400895,15.23051389053738,450.3749166607379,-436.3393198302687,percent,0.02,2% of pixels,2%,2% of pixels = 106 pixels (2.0%),"2%
106 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_3,159,0.03002832861189802,50,39.06620281202145,38.61356252642932,7.154987587233178,22.65711310933519,55.563598844615356,all_pixels,158,159,0.18315032105018011,1.0118680484476308,37.032777838618806,41.0996277854241,450.3749166607379,-411.3087138487164,percent,0.03,3% of pixels,3%,3% of pixels = 159 pixels (3.0%),"3%
159 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_1250,1250,0.2360717658168083,50,282.254622149527,281.1747982469202,10.517465695118771,261.07113973752433,313.4609116831237,all_pixels,1244,1250,0.03726233290715447,1.4873942627830736,279.26559147119,285.24365282786397,450.3749166607379,-168.1202945112109,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (23.6%)","1,250
23.6%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_2000,2000,0.3777148253068933,50,345.10823404528156,346.9591165504747,9.709695079941252,313.6757279230255,362.9453231220058,all_pixels,1990,1999,0.028135217077049645,1.373158246856023,342.3487692357399,347.86769885482323,450.3749166607379,-105.26668261545632,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (37.8%)","2,000
37.8%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_3000,3000,0.56657223796034,50,404.0396503738276,403.3284672739556,9.895084015830834,386.613185080163,428.9772322704642,all_pixels,2981,2994,0.024490378621691348,1.3993762016009195,401.22749861166244,406.8518021359928,450.3749166607379,-46.33526628691027,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (56.7%)","3,000
56.7%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_4000,4000,0.7554296506137866,50,450.3749166607379,451.3179579205847,8.684686896997269,429.4736679000511,468.9153484052944,all_pixels,3972,3986,0.019283238421422436,1.2282001994697447,447.90675595364627,452.8430773678295,450.3749166607379,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (75.5%)","4,000
75.5%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_1,52,0.010013479684190255,50,1.4212220143238843,1.097452018207909,1.1126579249467226,0.07934793969257371,5.57385263473318,all_pixels,51,52,0.7828881861755045,0.15735359277415603,1.1050081308116217,1.7374358978361468,486.95738387340623,-485.53616185908237,percent,0.01,1% of pixels,1%,1% of pixels = 52 pixels (1.0%),"1%
52 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_2,104,0.02002695936838051,50,13.199793393638426,13.208850744159552,4.566884081895114,5.937190786260466,26.64078725050205,all_pixels,103,104,0.34598148211138674,0.645854940640187,11.901899298150331,14.497687489126521,486.95738387340623,-473.7575904797678,percent,0.02,2% of pixels,2%,2% of pixels = 104 pixels (2.0%),"2%
104 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_3,156,0.03004043905257077,50,34.078999672369534,33.66020905917749,5.461386917294479,22.39658765962892,47.265319288435734,all_pixels,154,156,0.16025666744327724,0.772356744780484,32.526890683828924,35.631108660910144,486.95738387340623,-452.8783842010367,percent,0.03,3% of pixels,3%,3% of pixels = 156 pixels (3.0%),"3%
156 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
